steps,click_accuracy
2000,0.01749342
4000,0.03499778
6000,0.04833527
8000,0.05108649
10000,0.05656044
12000,0.06238657
14000,0.06663875
16000,0.07240895
18000,0.07469834
20000,0.07925741
22000,0.0818243
24000,0.08584261
26000,0.0867329
28000,0.09674408
30000,0.103466
32000,0.108639
34000,0.1197284
36000,0.1238103
38000,0.152429
40000,0.1632561
42000,0.1922737
44000,0.2165221
46000,0.2354058
48000,0.2588279
50000,0.2944871
52000,0.3196899
54000,0.3459927
56000,0.3546562
58000,0.4063011
60000,0.4353491
62000,0.4610481
64000,0.4852625
66000,0.5037404
68000,0.5234125
70000,0.5486612
72000,0.6127075
74000,0.6097345
76000,0.6506255
78000,0.6634055
80000,0.7099066
82000,0.6976013
84000,0.6918423
86000,0.7159946
88000,0.7297449
90000,0.7772399
92000,0.7655777
94000,0.7948362
96000,0.8049672
98000,0.8375015
100000,0.806594
102000,0.8426257
104000,0.877367
106000,0.8500657
108000,0.8582102
110000,0.8451456
112000,0.8890829
114000,0.872003
116000,0.8394539
118000,0.8570482
120000,0.8610539
122000,0.8739846
124000,0.8660889
126000,0.8489621
128000,0.8569731
130000,0.8370907
132000,0.8555223
134000,0.8857263
136000,0.8978059
138000,0.8992694
140000,0.8722353
142000,0.8933578
144000,0.9164118
146000,0.8952599
148000,0.9271127
150000,0.9210894
152000,0.9437042
154000,0.9378071
156000,0.9561932
158000,0.9388369
160000,0.9262555
162000,0.9233267
164000,0.9341362
166000,0.9527533
168000,0.9412957
170000,0.9634428
172000,0.9386105
174000,0.9272123
176000,0.8874223
178000,0.851355
180000,0.8935868
182000,0.9469565
184000,0.9154054
186000,0.9483258
188000,0.9439504
190000,0.9554302
192000,0.9639089
194000,0.9529124
196000,0.9685726
198000,0.9761111
200000,0.9532494
202000,0.9449212
204000,0.952299
206000,0.9598325
208000,0.9584249
210000,0.9525439
212000,0.9529104
214000,0.9566043
216000,0.9611661
218000,0.9487294
220000,0.9717619
222000,0.9534366
224000,0.9558221
226000,0.9635468
228000,0.9540047
230000,0.950075
232000,0.9524796
234000,0.9395373
236000,0.9634731
238000,0.9242893
240000,0.9021783
242000,0.9070808
244000,0.9409723
246000,0.9825056
248000,0.9857543
250000,0.9805283
252000,0.9752438
254000,0.9798086
256000,0.9575359
258000,0.9661165
260000,0.9777709
262000,0.9898514
264000,0.9837746
266000,0.9733422
268000,0.9724131
270000,0.9797859
272000,0.9725346
274000,0.9897517
276000,0.9839227
278000,0.9745015
280000,0.9801076
282000,0.97982
284000,0.9832312
286000,0.9864359
288000,0.9905131
290000,0.9857829
292000,0.9804374
294000,0.9824456
296000,0.9911743
298000,0.9877766
300000,0.9871162
