steps,click_accuracy
2000,0.0823811
4000,0.7920689
6000,0.9599063
8000,0.9668701
10000,0.9890311
12000,0.9912354
14000,0.9945627
16000,0.993766
18000,0.9944685
20000,0.9919311
22000,0.9938244
24000,0.9918176
26000,0.9925388
28000,0.9952151
30000,0.9972731
32000,0.9938177
34000,0.9952977
36000,0.9952071
38000,0.9986109
40000,0.9986613
42000,0.9965701
44000,0.9945793
46000,0.9965611
48000,0.9973062
50000,0.9952148
52000,0.9958928
54000,0.9965443
56000,0.9993141
58000,0.9993055
60000,0.9979591
62000,0.9966034
64000,0.998628
66000,0.995232
68000,0.9972473
70000,0.9965954
72000,0.997925
74000,0.9966204
76000,0.9986283
78000,0.9993055
80000,0.9993306
82000,0.9972394
84000,0.9979507
86000,0.9979422
88000,0.9979591
90000,1
92000,0.9986281
94000,0.9993141
96000,0.9993142
98000,0.9979997
100000,0.9979508
102000,0.9958928
104000,0.9973063
106000,0.9972394
108000,0.9979334
110000,0.9993142
112000,0.9993225
114000,0.9979424
116000,0.9972977
118000,0.9972221
120000,0.9986365
122000,0.9979338
124000,0.9986282
126000,0.9986197
128000,0.9993055
130000,0.9972649
132000,0.998628
134000,0.9986282
136000,0.9986112
138000,0.9986282
140000,0.9972728
142000,0.9986448
144000,0.9986282
146000,0.9972729
148000,0.9986449
150000,0.9972636
152000,0.9986109
154000,0.9972394
156000,0.9986367
158000,0.9986449
160000,0.9966329
162000,1
164000,1
166000,0.9965702
168000,0.9972646
170000,0.9986023
172000,0.998628
174000,0.9985932
176000,0.9993141
178000,0.9993225
180000,0.9986197
182000,1
184000,0.9993225
186000,0.9993386
188000,0.9993055
190000,0.9979504
192000,1
194000,0.9993225
196000,0.9972723
198000,1
200000,0.9986613
202000,0.998628
204000,0.9993055
206000,0.9986193
208000,0.9993142
210000,1
212000,0.9993225
214000,0.9986283
216000,0.9993055
218000,1
220000,1
222000,0.9993141
224000,0.9993225
226000,0.9986283
228000,0.9993225
230000,0.9972732
232000,0.9993141
234000,0.9993141
236000,0.9972565
238000,1
240000,0.9980048
242000,0.9986193
244000,0.9972565
246000,0.9966034
248000,0.9979588
250000,1
252000,0.9993141
254000,0.9972564
256000,0.998628
258000,0.9966285
260000,0.9972305
262000,0.9993306
264000,1
266000,0.9993225
268000,0.9993055
270000,1
272000,0.9979336
274000,0.9993142
276000,1
278000,0.9979165
280000,0.9986365
282000,1
284000,0.9972559
286000,0.997959
288000,1
290000,0.9993142
292000,0.9972649
294000,1
296000,0.9979589
298000,1
300000,0.9959266
