steps,click_accuracy
2000,0.08811077
4000,0.7933772
6000,0.9438785
8000,0.9733713
10000,0.9916379
12000,0.9877331
14000,0.9945119
16000,0.9938665
18000,0.9979141
20000,0.9965863
22000,0.9986109
24000,0.9958746
26000,0.9972217
28000,0.9965845
30000,0.9993308
32000,0.9993308
34000,0.9959183
36000,0.9946045
38000,0.9958996
40000,0.9939345
42000,0.9924541
44000,0.997273
46000,0.9945456
48000,0.9952816
50000,0.9931566
52000,0.9911895
54000,0.995918
56000,0.9944953
58000,0.9959594
60000,0.9930793
62000,0.9959323
64000,0.9945197
66000,0.9979753
68000,0.997916
70000,0.9965788
72000,0.9979838
74000,0.9979338
76000,0.99524
78000,1
80000,0.9986365
82000,0.9972733
84000,0.9972732
86000,0.9979252
88000,0.9931737
90000,1
92000,0.9972563
94000,0.9986197
96000,0.9945018
98000,0.9979417
100000,0.9979918
102000,0.9972132
104000,0.9993225
106000,0.9965621
108000,0.9979338
110000,0.9959007
112000,0.9965788
114000,0.9979591
116000,0.9959096
118000,0.9979417
120000,0.9993055
122000,1
124000,0.9979838
126000,1
128000,0.9986197
130000,0.9972646
132000,0.9992968
134000,0.9986532
136000,1
138000,0.9958674
140000,0.9972308
142000,1
144000,0.9986197
146000,0.9993225
148000,1
150000,0.9993225
152000,0.9993055
154000,0.9993225
156000,0.9979422
158000,0.9986362
160000,0.9986283
162000,0.9993225
164000,1
166000,1
168000,1
170000,0.9993141
172000,0.9992968
174000,0.9993055
176000,1
178000,1
180000,0.9993142
182000,1
184000,0.9992968
186000,0.9992968
188000,0.9979672
190000,0.9965786
192000,0.9952729
194000,0.9979755
196000,0.9972646
198000,0.9986193
200000,1
202000,0.9938845
204000,0.9993225
206000,0.9993055
208000,0.9972562
210000,0.9986449
212000,0.9986197
214000,0.9993141
216000,0.9986197
218000,1
220000,0.9992968
222000,0.9986282
224000,0.9993141
226000,0.9972479
228000,0.9993225
230000,0.9986365
232000,0.9993055
234000,0.997925
236000,1
238000,0.9993225
240000,0.997959
242000,0.9979755
244000,1
246000,0.9993141
248000,0.9979252
250000,0.9986282
252000,0.9993141
254000,0.9986109
256000,1
258000,0.9966356
260000,0.9993142
262000,1
264000,1
266000,1
268000,1
270000,0.9993055
272000,0.9993308
274000,1
276000,0.9993142
278000,0.9979252
280000,0.9993225
282000,0.9993141
284000,0.9992968
286000,0.9986613
288000,1
290000,0.9986112
292000,0.9986112
294000,0.9993142
296000,0.9986197
298000,0.9979339
300000,0.9993141
