steps,click_accuracy
2000,0.1056699
4000,0.8546811
6000,0.9675279
8000,0.9828325
10000,0.9825881
12000,0.9904826
14000,0.9932243
16000,0.9917691
18000,0.991121
20000,0.9945285
22000,0.9959333
24000,0.9945781
26000,0.9939263
28000,0.9972882
30000,0.9965527
32000,0.9972036
34000,0.9972564
36000,0.9952491
38000,0.9959009
40000,0.9978988
42000,0.9965785
44000,0.9986367
46000,0.9972477
48000,0.9993142
50000,0.9979252
52000,0.9986023
54000,0.998628
56000,0.9972644
58000,0.9986281
60000,1
62000,0.9979581
64000,0.9986197
66000,0.9979503
68000,1
70000,1
72000,0.9965791
74000,0.9979424
76000,0.9986532
78000,0.9986112
80000,0.9986193
82000,0.9993386
84000,0.9993055
86000,0.9972479
88000,1
90000,1
92000,1
94000,0.997298
96000,0.9979336
98000,0.9993141
100000,0.9993141
102000,1
104000,1
106000,0.9986108
108000,0.9979507
110000,1
112000,1
114000,0.9979508
116000,0.9979422
118000,0.9979338
120000,0.9993142
122000,0.9993225
124000,0.9993541
126000,0.9979752
128000,0.9986196
130000,0.9979591
132000,0.9993225
134000,1
136000,0.9979504
138000,0.9993225
140000,0.9993225
142000,0.9993225
144000,0.9986362
146000,0.9986532
148000,0.9979338
150000,1
152000,0.9993141
154000,0.9979252
156000,0.9993225
158000,1
160000,0.9993142
162000,0.9986282
164000,0.9993225
166000,0.9986367
168000,1
170000,0.9986023
172000,0.9992877
174000,0.9993142
176000,0.997281
178000,0.9993141
180000,0.9986367
182000,0.9986282
184000,1
186000,0.9979506
188000,1
190000,0.9986112
192000,1
194000,1
196000,1
198000,0.9992968
200000,0.9993225
202000,1
204000,1
206000,0.9986282
208000,0.9993055
210000,0.9993141
212000,1
214000,0.9972565
216000,0.9993141
218000,1
220000,0.9993142
222000,0.9993225
224000,0.9993141
226000,1
228000,0.9993225
230000,1
232000,0.998611
234000,0.9986365
236000,0.9986282
238000,1
240000,0.9993225
242000,1
244000,1
246000,1
248000,0.9993141
250000,1
252000,0.9979674
254000,1
256000,1
258000,0.9993142
260000,1
262000,0.9986365
264000,1
266000,0.9979752
268000,0.9993141
270000,0.9986449
272000,0.9993141
274000,1
276000,1
278000,1
280000,1
282000,0.9993225
284000,1
286000,0.9993141
288000,0.9972649
290000,1
292000,0.9993142
294000,0.9993055
296000,0.9993225
298000,0.9993055
300000,0.9979499
