steps,click_accuracy
2000,0.1219039
4000,0.864938
6000,0.9501143
8000,0.9755697
10000,0.989773
12000,0.9897655
14000,0.9865516
16000,0.9904687
18000,0.9888723
20000,0.9952229
22000,0.9931491
24000,0.9877753
26000,0.9858558
28000,0.9979508
30000,0.9912077
32000,0.9930713
34000,0.993196
36000,0.9959084
38000,0.990445
40000,0.9959338
42000,0.9958923
44000,0.9986108
46000,0.9972641
48000,0.9952058
50000,0.9945548
52000,0.9979756
54000,0.9944767
56000,0.9951548
58000,0.9958835
60000,0.9972464
62000,0.9945116
64000,0.9938845
66000,0.9966038
68000,0.9965619
70000,0.9979424
72000,0.9986447
74000,0.9959344
76000,0.9993225
78000,0.9986196
80000,0.9993308
82000,0.9993142
84000,0.9993225
86000,0.9979422
88000,0.9979755
90000,0.9965958
92000,0.9965533
94000,0.9972897
96000,0.9972731
98000,0.9979591
100000,0.9986449
102000,0.9965782
104000,0.9993142
106000,0.9993055
108000,0.9993225
110000,0.9993055
112000,0.9952652
114000,0.9951816
116000,0.9979422
118000,0.9993225
120000,0.9980392
122000,0.994478
124000,1
126000,0.9979422
128000,0.99729
130000,0.9965958
132000,0.9979508
134000,0.9986449
136000,0.9979338
138000,0.9986367
140000,0.9993142
142000,0.9972479
144000,0.9979252
146000,0.9993225
148000,0.9986283
150000,0.997256
152000,0.9965703
154000,0.9993141
156000,1
158000,0.9986283
160000,0.998628
162000,0.9979338
164000,0.9986197
166000,0.9986365
168000,0.9993225
170000,0.9986197
172000,0.9993141
174000,0.9979339
176000,1
178000,0.9992968
180000,0.9986365
182000,0.9966121
184000,0.9979587
186000,0.9986448
188000,0.9993225
190000,0.9972894
192000,0.9972131
194000,0.9986282
196000,0.9973063
198000,0.9993225
200000,0.9979591
202000,0.9986449
204000,0.9979591
206000,0.9979248
208000,0.9966204
210000,0.9979508
212000,0.9993055
214000,0.9993141
216000,0.9993141
218000,0.9979508
220000,0.9993142
222000,0.9993225
224000,0.9973466
226000,0.9986197
228000,1
230000,0.9986281
232000,1
234000,1
236000,0.9993142
238000,0.998628
240000,1
242000,1
244000,0.9965616
246000,0.9965786
248000,1
250000,1
252000,0.9979591
254000,0.9986362
256000,0.9972646
258000,1
260000,1
262000,0.9993142
264000,1
266000,0.9986282
268000,0.9993141
270000,1
272000,0.9972129
274000,0.9993142
276000,1
278000,0.9986282
280000,0.9979591
282000,0.9993141
284000,0.9993141
286000,0.9979589
288000,0.9993142
290000,0.9986281
292000,0.9993225
294000,1
296000,0.9966041
298000,1
300000,0.9993055
