steps,click_accuracy
2000,0.103191
4000,0.8448022
6000,0.9695265
8000,0.9846746
10000,0.9870156
12000,0.9918007
14000,0.9899367
16000,0.9958747
18000,0.9993141
20000,0.9952561
22000,0.9986532
24000,0.9932708
26000,0.9965364
28000,0.9938417
30000,0.991843
32000,0.9958922
34000,0.9932389
36000,0.9924718
38000,0.9925697
40000,0.9918758
42000,0.9925622
44000,0.9925944
46000,0.9952238
48000,0.9926023
50000,0.9890831
52000,0.9952233
54000,0.9930976
56000,0.9945284
58000,0.996604
60000,0.9958674
62000,0.9979755
64000,0.9979507
66000,0.9986365
68000,0.9979422
70000,1
72000,0.9993141
74000,0.9965621
76000,0.9979166
78000,0.9986367
80000,0.9972649
82000,0.994545
84000,0.9972897
86000,0.9979076
88000,0.997273
90000,0.9939499
92000,0.9959666
94000,0.9972649
96000,0.9979588
98000,0.9966288
100000,0.9979333
102000,0.9965705
104000,0.9965444
106000,0.9993225
108000,0.9993225
110000,0.9986449
112000,0.9972477
114000,0.9979674
116000,0.9993141
118000,0.9986197
120000,0.9986112
122000,0.9986112
124000,0.9993225
126000,0.9986367
128000,0.9986365
130000,0.9972898
132000,0.9979673
134000,0.9966201
136000,0.9986367
138000,0.9979338
140000,0.9959013
142000,0.9965535
144000,0.9993055
146000,0.9979336
148000,0.9993055
150000,0.9986283
152000,0.9993142
154000,0.9986109
156000,0.9986197
158000,0.9993141
160000,0.9993141
162000,0.9972898
164000,0.9979424
166000,0.9993225
168000,0.9986367
170000,0.997273
172000,0.9993055
174000,1
176000,1
178000,1
180000,0.9993055
182000,0.9986365
184000,0.9972565
186000,0.9972649
188000,0.9986282
190000,0.9993225
192000,0.9979672
194000,0.9993225
196000,0.9993225
198000,0.9986365
200000,0.9965705
202000,0.9993142
204000,1
206000,0.9986282
208000,0.9993141
210000,1
212000,1
214000,0.9993055
216000,0.9993141
218000,0.9993141
220000,1
222000,0.9986283
224000,0.9993225
226000,0.9986367
228000,0.9986112
230000,1
232000,0.9992968
234000,0.9979252
236000,0.9986367
238000,0.9986108
240000,1
242000,0.9986367
244000,0.9993055
246000,0.9979424
248000,0.9993225
250000,0.9993141
252000,0.9966119
254000,1
256000,0.9986193
258000,1
260000,0.9993306
262000,1
264000,1
266000,0.9993141
268000,0.9965866
270000,0.9986197
272000,0.9986282
274000,0.9993141
276000,1
278000,0.9993142
280000,0.9959098
282000,0.9993141
284000,1
286000,0.9993055
288000,1
290000,1
292000,0.9993055
294000,0.9993225
296000,0.9993142
298000,1
300000,1
