steps,click_accuracy
2000,0.08489003
4000,0.8631243
6000,0.9635493
8000,0.9772542
10000,0.9930772
12000,0.9945037
14000,0.9892244
16000,0.9857728
18000,0.9925656
20000,0.9953291
22000,0.9891064
24000,0.9945439
26000,0.9952571
28000,0.9932243
30000,0.9979417
32000,0.9986193
34000,0.9972222
36000,0.9951882
38000,0.9979417
40000,1
42000,0.9986449
44000,0.9979248
46000,1
48000,0.997297
50000,0.9986447
52000,0.9992968
54000,0.99733
56000,0.9958846
58000,0.9959835
60000,0.9979508
62000,0.9993141
64000,0.9965957
66000,0.9986362
68000,0.9952485
70000,0.9993055
72000,0.9993225
74000,0.9965869
76000,0.9986112
78000,0.9986449
80000,0.9979506
82000,0.9978973
84000,0.9979575
86000,0.9986447
88000,1
90000,0.9986449
92000,0.9979334
94000,0.9972308
96000,0.9986367
98000,0.9993141
100000,0.9993142
102000,0.9993142
104000,0.9986197
106000,0.9986283
108000,0.9993142
110000,0.9993225
112000,0.9993055
114000,0.9986197
116000,1
118000,0.9986362
120000,0.9986282
122000,0.9986367
124000,0.9993225
126000,0.997916
128000,0.9993141
130000,0.9993055
132000,0.9993225
134000,0.9993306
136000,1
138000,0.9993055
140000,0.9993055
142000,0.9993225
144000,0.9965954
146000,0.9993141
148000,0.9993225
150000,0.9993225
152000,1
154000,0.9986282
156000,0.9986281
158000,0.9986282
160000,1
162000,0.9993141
164000,0.9993141
166000,0.9965702
168000,1
170000,0.9986367
172000,0.9993141
174000,0.9986449
176000,1
178000,0.9972646
180000,0.9986365
182000,0.9980235
184000,1
186000,0.9986613
188000,1
190000,0.997256
192000,1
194000,0.9993225
196000,0.9979338
198000,0.9958924
200000,0.9979165
202000,1
204000,1
206000,0.9986531
208000,0.9979591
210000,0.9986112
212000,0.9993225
214000,1
216000,0.9972564
218000,0.9986365
220000,0.9993225
222000,0.9965447
224000,0.9951814
226000,0.997265
228000,0.9993141
230000,0.9972649
232000,0.9993225
234000,0.9993225
236000,0.9986449
238000,0.9972732
240000,0.9986367
242000,1
244000,0.9965957
246000,1
248000,0.9993141
250000,0.9986367
252000,0.9993142
254000,0.9993055
256000,1
258000,0.9973063
260000,0.9986112
262000,0.9986282
264000,0.9993142
266000,0.9979591
268000,0.9979422
270000,1
272000,1
274000,0.9993141
276000,1
278000,0.9972563
280000,1
282000,0.9986367
284000,0.9993225
286000,0.9993225
288000,1
290000,0.9979424
292000,1
294000,1
296000,0.9993055
298000,0.9992967
300000,0.998628
