steps,click_accuracy
2000,0.03905457
4000,0.06041025
6000,0.09474018
8000,0.1988028
10000,0.4580476
12000,0.5676371
14000,0.6386338
16000,0.7912952
18000,0.8074744
20000,0.8101962
22000,0.8189592
24000,0.8455632
26000,0.8395603
28000,0.8595132
30000,0.8663328
32000,0.9027022
34000,0.919162
36000,0.9265767
38000,0.9284176
40000,0.9136144
42000,0.9363018
44000,0.9198484
46000,0.9701276
48000,0.966412
50000,0.9650853
52000,0.9751419
54000,0.9833151
56000,0.9904511
58000,0.9738215
60000,0.9918469
62000,0.9766682
64000,0.987728
66000,0.9840554
68000,0.9962176
70000,0.9914178
72000,0.9968908
74000,0.9897995
76000,0.9964594
78000,0.998556
80000,1
82000,1
84000,0.9936262
86000,0.9972308
88000,0.9970874
90000,0.9837888
92000,0.9937922
94000,0.9971625
96000,0.9912595
98000,0.9928359
100000,0.9899651
102000,0.9958519
104000,0.9944208
106000,0.9809588
108000,0.9911255
110000,0.9895957
112000,0.9890938
114000,0.992393
116000,0.9978433
118000,0.9926732
120000,0.9960034
122000,0.9930366
124000,0.9922373
126000,0.9941654
128000,0.9879493
130000,0.9969524
132000,0.9951608
134000,0.9905236
136000,0.9882336
138000,0.9911547
140000,0.9949318
142000,0.9866641
144000,0.9880474
146000,0.9928431
148000,0.9964157
150000,0.9932171
152000,0.9957049
154000,0.9950719
156000,0.9875258
158000,0.9965132
160000,0.998593
162000,0.9965397
164000,0.9951693
166000,0.9964372
168000,0.9974234
170000,0.987746
172000,0.9889336
174000,0.9971058
176000,0.9950181
178000,0.9960383
180000,0.9965499
182000,0.9918375
184000,0.9929641
186000,0.9932822
188000,0.9925214
190000,0.9913393
192000,0.9960055
194000,0.9938654
196000,0.9921929
198000,0.9946613
200000,0.993642
202000,0.9913819
204000,0.9960499
206000,0.9934439
208000,0.9930689
210000,0.9937141
212000,0.9959206
214000,0.9924748
216000,0.9945958
218000,0.997192
220000,0.9940075
222000,0.99735
224000,0.9979651
226000,0.9933582
228000,0.9894587
230000,0.9946678
232000,0.9952503
234000,0.9952029
236000,0.9939604
238000,0.9936908
240000,0.9946502
242000,0.9931472
244000,0.9937674
246000,0.9932742
248000,0.9908912
250000,0.9965764
252000,0.9972153
254000,0.9965448
256000,0.9914309
258000,0.9929763
260000,0.9938668
262000,0.9879901
264000,0.9927345
266000,0.9918277
268000,0.9901845
270000,0.9915462
272000,0.9960074
274000,0.9935361
276000,0.9980814
278000,0.9916478
280000,0.9979234
282000,0.9956756
284000,0.9952509
286000,0.9967977
288000,0.9902803
290000,0.9953746
292000,0.9917963
294000,0.9957784
296000,0.9930774
298000,0.9959505
300000,0.9951503
