steps,click_accuracy
2000,0.0381041
4000,0.05465591
6000,0.06432652
8000,0.1272615
10000,0.2748934
12000,0.4911004
14000,0.7200682
16000,0.6415808
18000,0.5737778
20000,0.7120788
22000,0.7248555
24000,0.8393683
26000,0.8058578
28000,0.7843727
30000,0.7999884
32000,0.855468
34000,0.8173163
36000,0.8428473
38000,0.8487102
40000,0.8998156
42000,0.9061466
44000,0.9179226
46000,0.9474418
48000,0.9118152
50000,0.9555862
52000,0.9266848
54000,0.959719
56000,0.9829271
58000,0.9814775
60000,0.9776881
62000,0.9864655
64000,0.9482623
66000,0.9924377
68000,0.9929481
70000,0.9951445
72000,0.9878638
74000,0.9957359
76000,0.9978669
78000,0.9961391
80000,0.9991319
82000,0.9985648
84000,1
86000,0.9969559
88000,0.9978572
90000,0.9979967
92000,0.9823875
94000,0.9987515
96000,0.9955304
98000,0.9974168
100000,0.9925454
102000,0.9916106
104000,0.9985755
106000,0.9963489
108000,0.997084
110000,0.9977793
112000,1
114000,1
116000,0.9980304
118000,0.9966403
120000,0.9992492
122000,0.9993308
124000,0.9981542
126000,0.9945736
128000,0.994884
130000,0.998575
132000,0.994256
134000,0.9986057
136000,0.9982772
138000,0.9970465
140000,0.9979747
142000,0.9971542
144000,0.9973301
146000,0.996582
148000,0.9964526
150000,0.9974595
152000,0.9965979
154000,0.9950923
156000,0.9959524
158000,0.9909344
160000,0.9986417
162000,0.9974436
164000,0.9973664
166000,0.9979082
168000,0.9986899
170000,0.9993386
172000,0.9993306
174000,0.9987695
176000,0.9980304
178000,0.9946382
180000,0.9952083
182000,0.9956599
184000,0.9945643
186000,0.9963099
188000,0.9986517
190000,0.9979672
192000,0.9947172
194000,0.9958256
196000,0.9960018
198000,0.9950294
200000,0.998053
202000,0.9972377
204000,0.9951699
206000,0.9993615
208000,0.9941604
210000,0.9955432
212000,0.9964483
214000,0.9956277
216000,0.9971698
218000,0.996048
220000,0.9973191
222000,0.9979263
224000,0.9951326
226000,0.9961069
228000,0.9985845
230000,0.9986324
232000,0.9965578
234000,0.9973446
236000,0.9951597
238000,0.9956601
240000,0.9950345
242000,0.9945086
244000,0.9955071
246000,0.9958514
248000,0.9964693
250000,0.9950652
252000,0.9953229
254000,0.9993615
256000,0.9952006
258000,0.9955981
260000,0.9978902
262000,0.9934617
264000,0.9954152
266000,0.9971468
268000,0.997051
270000,0.9972723
272000,0.9977925
274000,0.9966155
276000,0.9960606
278000,0.9979217
280000,0.9986274
282000,0.9977792
284000,0.9980453
286000,0.9963481
288000,0.9965224
290000,0.9950776
292000,0.9971767
294000,0.9979805
296000,0.99737
298000,0.9980659
300000,0.9965608
