steps,click_accuracy
2000,0.03969606
4000,0.06124963
6000,0.1040826
8000,0.1998086
10000,0.3738297
12000,0.5663093
14000,0.6754163
16000,0.6736367
18000,0.7826235
20000,0.7875688
22000,0.8126982
24000,0.7839319
26000,0.8679914
28000,0.9154909
30000,0.9351403
32000,0.9472712
34000,0.9397002
36000,0.9309024
38000,0.9553034
40000,0.9378353
42000,0.9660165
44000,0.9513248
46000,0.9783933
48000,0.9725807
50000,0.9811082
52000,0.9650534
54000,0.9880326
56000,0.9798331
58000,0.9866615
60000,0.9861379
62000,0.9903305
64000,0.9882574
66000,0.9915326
68000,0.9901441
70000,0.9878209
72000,0.9838282
74000,0.9757292
76000,0.9909611
78000,0.9786748
80000,0.9803317
82000,0.9847119
84000,0.9688892
86000,0.9858863
88000,0.9944776
90000,0.9935926
92000,0.9645644
94000,0.9870034
96000,0.9879667
98000,0.989766
100000,0.9859812
102000,0.9885027
104000,0.9927295
106000,0.9846815
108000,0.9915586
110000,0.9850159
112000,0.9917204
114000,0.9947237
116000,0.9947518
118000,0.9863791
120000,0.9938962
122000,0.9818539
124000,0.9869117
126000,0.9936697
128000,0.983632
130000,0.9864161
132000,0.9886544
134000,0.9931368
136000,0.9951504
138000,0.995144
140000,0.9948476
142000,0.9932187
144000,0.9972631
146000,0.9948574
148000,0.9890039
150000,0.995259
152000,0.9928216
154000,0.9953219
156000,0.9965
158000,0.9925749
160000,0.9943268
162000,0.9951652
164000,0.9943528
166000,0.998064
168000,0.9972149
170000,0.9884819
172000,0.9872532
174000,0.9944478
176000,0.9946404
178000,0.9938322
180000,0.99383
182000,0.9958902
184000,0.9960191
186000,0.9951274
188000,0.9927529
190000,0.9948627
192000,0.9905003
194000,0.991833
196000,0.9965526
198000,0.9957842
200000,0.9953473
202000,0.9959328
204000,0.9888355
206000,0.9956437
208000,0.9932606
210000,0.9897991
212000,0.9859006
214000,0.9936929
216000,0.9964763
218000,0.9939119
220000,0.9891645
222000,0.993879
224000,0.9940179
226000,0.9944189
228000,0.9897702
230000,0.9952176
232000,0.9977816
234000,0.992065
236000,0.9941249
238000,0.994332
240000,0.9918556
242000,0.9900972
244000,0.9893038
246000,0.9937356
248000,0.9918523
250000,0.996718
252000,0.9930602
254000,0.9946849
256000,0.9971857
258000,0.9925411
260000,0.9937578
262000,0.9942529
264000,0.9946283
266000,0.9978558
268000,0.9987442
270000,0.995127
272000,0.9974788
274000,0.9978346
276000,0.9935455
278000,0.990988
280000,0.9918656
282000,0.9952195
284000,0.9965057
286000,0.9977839
288000,0.9951103
290000,0.9964905
292000,0.9958987
294000,0.9958622
296000,0.9911288
298000,0.9972732
300000,0.9973405
