steps,click_accuracy
2000,0.03855401
4000,0.06284386
6000,0.1294611
8000,0.268457
10000,0.5130765
12000,0.6406238
14000,0.646732
16000,0.7841251
18000,0.8528783
20000,0.8118484
22000,0.8396066
24000,0.8484613
26000,0.8668692
28000,0.8571383
30000,0.8798244
32000,0.852554
34000,0.8254529
36000,0.8731679
38000,0.8695532
40000,0.9077413
42000,0.8874923
44000,0.9215947
46000,0.9385068
48000,0.9671447
50000,0.9645169
52000,0.9586716
54000,0.9648698
56000,0.9755372
58000,0.9828357
60000,0.9969375
62000,0.9937597
64000,0.9992785
66000,0.997546
68000,0.9993308
70000,0.9984985
72000,1
74000,0.9986076
76000,1
78000,0.9973449
80000,0.9978687
82000,0.9952042
84000,0.9958237
86000,0.9988304
88000,0.9965842
90000,0.9993615
92000,0.9985144
94000,0.9968398
96000,0.9980615
98000,0.9974876
100000,0.9980914
102000,0.998538
104000,0.997821
106000,0.9978858
108000,0.998557
110000,0.9930455
112000,0.9980484
114000,0.9971089
116000,0.9986725
118000,0.9963754
120000,1
122000,0.9972552
124000,0.9970702
126000,0.9978165
128000,0.9971879
130000,0.9986519
132000,0.9964787
134000,0.9980177
136000,0.9961687
138000,0.9932578
140000,0.9965515
142000,0.9973055
144000,0.998661
146000,0.9957423
148000,0.9987358
150000,0.996612
152000,0.9979717
154000,0.9984127
156000,0.9932161
158000,0.9957799
160000,0.9939644
162000,0.9985185
164000,0.9970875
166000,0.9972646
168000,0.9963344
170000,0.9981061
172000,0.9973789
174000,0.9971287
176000,0.9906735
178000,0.9949055
180000,0.9986155
182000,0.9950444
184000,0.9985915
186000,0.993948
188000,0.9965516
190000,0.9985527
192000,0.9974116
194000,0.9978672
196000,0.9960502
198000,0.9974748
200000,1
202000,0.9992284
204000,0.9955177
206000,0.9954484
208000,0.9961753
210000,0.9964184
212000,0.9932181
214000,0.993194
216000,0.9961375
218000,0.9945881
220000,0.9978312
222000,0.9959286
224000,0.9927277
226000,0.9992691
228000,0.9970668
230000,0.9932649
232000,0.9968032
234000,0.9943519
236000,0.9986274
238000,0.9966021
240000,0.9965875
242000,0.9926601
244000,0.9933912
246000,0.9958331
248000,0.9978153
250000,0.9963383
252000,0.9970919
254000,0.9962068
256000,0.997836
258000,0.9979008
260000,0.9957293
262000,0.9900351
264000,0.9958538
266000,0.9964871
268000,0.9941083
270000,0.9964172
272000,0.9915571
274000,0.9960815
276000,0.9864781
278000,0.9972724
280000,0.9955146
282000,0.9968491
284000,0.997051
286000,0.9978063
288000,0.9952235
290000,0.9972644
292000,0.9971287
294000,0.9948667
296000,0.9885653
298000,0.9972528
300000,0.9979534
