steps,click_accuracy
2000,0.0663812
4000,0.2362337
6000,0.4404081
8000,0.5572109
10000,0.6574823
12000,0.7398646
14000,0.790741
16000,0.796386
18000,0.7905878
20000,0.8240902
22000,0.8279685
24000,0.8051122
26000,0.837115
28000,0.8891875
30000,0.8715572
32000,0.8531626
34000,0.8257201
36000,0.7738969
38000,0.8645095
40000,0.887203
42000,0.9042748
44000,0.9309753
46000,0.9343328
48000,0.9415357
50000,0.9313063
52000,0.9369756
54000,0.9177525
56000,0.9524124
58000,0.9419432
60000,0.9221637
62000,0.9299113
64000,0.9143034
66000,0.9201287
68000,0.9254183
70000,0.9380801
72000,0.9175241
74000,0.9214269
76000,0.9210371
78000,0.9181837
80000,0.930365
82000,0.914381
84000,0.9295738
86000,0.9361708
88000,0.9589367
90000,0.9550326
92000,0.9664654
94000,0.9554274
96000,0.9645306
98000,0.9618341
100000,0.9692881
102000,0.9712361
104000,0.9695731
106000,0.9756747
108000,0.9837697
110000,0.9850233
112000,0.966132
114000,0.9759272
116000,0.9810563
118000,0.9832258
120000,0.9720147
122000,0.9732057
124000,0.9616706
126000,0.977826
128000,0.9752591
130000,0.9336443
132000,0.9253502
134000,0.9771863
136000,0.9832118
138000,0.9783547
140000,0.9539834
142000,0.9685703
144000,0.9746066
146000,0.9713206
148000,0.9335952
150000,0.9490762
152000,0.950319
154000,0.9642208
156000,0.9642324
158000,0.9239197
160000,0.9515702
162000,0.9528785
164000,0.9541836
166000,0.9549406
168000,0.9692659
170000,0.9817365
172000,0.9818856
174000,0.9825578
176000,0.9837382
178000,0.9919094
180000,0.9952306
182000,0.9945541
184000,0.9884866
186000,0.9938926
188000,0.9912235
190000,0.9966037
192000,0.9925284
194000,0.9932144
196000,0.9858672
198000,0.9864337
200000,0.9851058
202000,0.9857926
204000,0.9804056
206000,0.9661086
208000,0.9706542
210000,0.9670382
212000,0.9595462
214000,0.9778199
216000,0.9856528
218000,0.9952322
220000,0.990498
222000,0.9830748
224000,0.9785828
226000,0.9891746
228000,0.9811116
230000,0.9825576
232000,0.9816303
234000,0.9641737
236000,0.9451267
238000,0.964564
240000,0.9614677
242000,0.9570205
244000,0.9786459
246000,0.9721358
248000,0.9634362
250000,0.969135
252000,0.9810098
254000,0.9805592
256000,0.9924715
258000,0.9952233
260000,0.987976
262000,0.9844546
264000,0.9770427
266000,0.9738561
268000,0.9791138
270000,0.981075
272000,0.9809859
274000,0.9843967
276000,0.9871085
278000,0.9871659
280000,0.9911317
282000,0.9918191
284000,0.9944959
286000,0.9904473
288000,0.99257
290000,0.9884641
292000,0.9878179
294000,0.9877523
296000,0.9878188
298000,0.9911823
300000,0.9924549
