steps,click_accuracy
2000,0.03495793
4000,0.05770903
6000,0.1076259
8000,0.2181621
10000,0.3694029
12000,0.53747
14000,0.6096562
16000,0.6715562
18000,0.7685545
20000,0.7775509
22000,0.8287035
24000,0.8663561
26000,0.8395918
28000,0.8621977
30000,0.9048879
32000,0.8674131
34000,0.8700712
36000,0.8971481
38000,0.9068781
40000,0.8692547
42000,0.9148238
44000,0.9074297
46000,0.8667132
48000,0.9037526
50000,0.8980644
52000,0.8938242
54000,0.8899772
56000,0.9455825
58000,0.8992079
60000,0.9481372
62000,0.938095
64000,0.9237946
66000,0.9135993
68000,0.9517419
70000,0.951016
72000,0.9201666
74000,0.9511769
76000,0.9653379
78000,0.9546723
80000,0.975558
82000,0.972339
84000,0.9875661
86000,0.9772905
88000,0.9911404
90000,0.9894751
92000,0.9920137
94000,0.9803088
96000,0.9968965
98000,0.9975291
100000,0.9969392
102000,0.9957502
104000,0.9944608
106000,0.9985561
108000,0.9992063
110000,1
112000,0.9961686
114000,0.9992691
116000,1
118000,0.995509
120000,0.9984075
122000,1
124000,0.999239
126000,0.998545
128000,0.9978527
130000,0.9992968
132000,0.9970414
134000,0.9986596
136000,1
138000,0.9993308
140000,0.9992877
142000,0.9993386
144000,0.997802
146000,0.9980159
148000,0.9946544
150000,1
152000,0.9993306
154000,1
156000,1
158000,0.9980422
160000,0.9985425
162000,1
164000,0.9979475
166000,0.9992968
168000,0.9984351
170000,0.9986993
172000,0.9985282
174000,0.9965236
176000,0.998435
178000,0.9992691
180000,0.9994214
182000,0.9993386
184000,0.9978683
186000,0.996651
188000,0.9977201
190000,0.9986336
192000,0.9993142
194000,0.9992593
196000,0.998455
198000,0.9966895
200000,0.9966673
202000,0.997825
204000,0.9971851
206000,0.9918382
208000,0.9986417
210000,0.9978527
212000,0.9936165
214000,0.9969494
216000,0.9984114
218000,0.9961435
220000,0.9965245
222000,0.9976286
224000,0.9985175
226000,0.9953135
228000,0.9970465
230000,0.997299
232000,0.9965687
234000,0.9986928
236000,0.9985568
238000,0.9961818
240000,0.9964669
242000,0.9951657
244000,0.9985854
246000,0.9959901
248000,0.9979059
250000,0.9946466
252000,0.9971218
254000,0.9971572
256000,1
258000,0.9967217
260000,0.9951812
262000,0.9972443
264000,0.997854
266000,0.9940267
268000,1
270000,0.996649
272000,0.9941761
274000,0.9978946
276000,0.9957862
278000,0.9972895
280000,0.998685
282000,0.9978774
284000,0.9986207
286000,0.9958606
288000,0.9949498
290000,1
292000,0.9972436
294000,0.9970849
296000,0.9965639
298000,0.9951296
300000,0.9983165
