steps,click_accuracy
2000,0.03671016
4000,0.05614576
6000,0.09486555
8000,0.2007424
10000,0.4048017
12000,0.6031058
14000,0.6699916
16000,0.6833923
18000,0.7279063
20000,0.8289336
22000,0.7464449
24000,0.7888967
26000,0.7768616
28000,0.8349023
30000,0.8048784
32000,0.8712717
34000,0.8732061
36000,0.8607263
38000,0.8755561
40000,0.8705223
42000,0.8901036
44000,0.9264976
46000,0.8850359
48000,0.8688976
50000,0.8807943
52000,0.9002197
54000,0.9183574
56000,0.9273648
58000,0.9540135
60000,0.9437897
62000,0.9139512
64000,0.9382119
66000,0.9706098
68000,0.9577599
70000,0.9568787
72000,0.9676384
74000,0.972577
76000,0.9871706
78000,0.9947847
80000,0.9842839
82000,0.9881412
84000,0.9924499
86000,0.9854804
88000,0.9911162
90000,0.9963376
92000,0.9865232
94000,0.9865085
96000,0.9878871
98000,0.9914409
100000,0.9975446
102000,0.9939344
104000,0.9952192
106000,0.9980791
108000,0.9903648
110000,0.9899989
112000,0.9952765
114000,0.9890725
116000,0.9939327
118000,0.9943244
120000,0.9973748
122000,0.9893266
124000,0.9942536
126000,0.9975591
128000,0.9977536
130000,0.9936227
132000,0.9944565
134000,0.9938291
136000,0.996929
138000,0.9957615
140000,0.9992593
142000,0.9984347
144000,1
146000,0.9979327
148000,1
150000,0.9992284
152000,0.9992593
154000,0.9991949
156000,0.9992785
158000,0.9986207
160000,0.9992284
162000,0.9985139
164000,0.9992689
166000,0.9992593
168000,0.9991949
170000,0.9992284
172000,1
174000,0.9985445
176000,0.9961572
178000,0.9993055
180000,0.9992968
182000,1
184000,0.998708
186000,0.998601
188000,0.9978139
190000,1
192000,1
194000,1
196000,0.9985282
198000,0.9986172
200000,0.9971958
202000,1
204000,0.997921
206000,0.9991582
208000,0.9986449
210000,0.9971004
212000,0.9987838
214000,0.9991319
216000,0.9987186
218000,0.9963325
220000,0.9986773
222000,0.9978973
224000,1
226000,1
228000,0.9972281
230000,0.9971981
232000,0.9950166
234000,0.9984127
236000,0.9971358
238000,0.9993894
240000,0.9984734
242000,0.9986417
244000,0.9979176
246000,0.9992877
248000,1
250000,1
252000,0.9978392
254000,0.9978921
256000,1
258000,0.9963905
260000,0.9985508
262000,0.9980751
264000,0.9986586
266000,0.9986532
268000,0.9979165
270000,0.9976437
272000,0.9986448
274000,0.9992689
276000,0.9963545
278000,0.9971354
280000,0.9971292
282000,0.9978476
284000,0.997824
286000,0.9979674
288000,0.9986926
290000,0.9985878
292000,1
294000,0.9985204
296000,0.9986743
298000,0.997259
300000,0.9975908
