steps,click_accuracy
2000,0.0361273
4000,0.05780527
6000,0.1037208
8000,0.1819182
10000,0.2792926
12000,0.4754734
14000,0.6128013
16000,0.6623244
18000,0.7034242
20000,0.7237839
22000,0.7600517
24000,0.7973277
26000,0.7784417
28000,0.7793083
30000,0.8439952
32000,0.8337465
34000,0.8671305
36000,0.9064963
38000,0.8890316
40000,0.9319271
42000,0.9267381
44000,0.8980014
46000,0.8837006
48000,0.9523928
50000,0.9066759
52000,0.9565236
54000,0.9350935
56000,0.9676015
58000,0.9340013
60000,0.9493397
62000,0.9819846
64000,0.9815862
66000,0.9892104
68000,0.9962334
70000,0.9840963
72000,0.9856344
74000,0.972648
76000,0.9900197
78000,0.9836251
80000,0.9971831
82000,0.9810548
84000,0.9756472
86000,0.9745084
88000,0.9912431
90000,0.9776838
92000,0.9953635
94000,0.9915266
96000,0.9970372
98000,0.9946698
100000,0.9978973
102000,0.9894447
104000,0.9954255
106000,0.9966575
108000,0.9992877
110000,0.9971789
112000,0.9984347
114000,0.9891597
116000,0.9993055
118000,0.9979805
120000,0.9977721
122000,1
124000,0.9979388
126000,1
128000,0.9984441
130000,0.9978991
132000,0.9992877
134000,0.998628
136000,1
138000,1
140000,0.9993687
142000,0.9965322
144000,0.9985818
146000,0.9993615
148000,0.9977406
150000,0.9992691
152000,0.9979999
154000,0.9985748
156000,0.9970026
158000,0.995847
160000,0.9978059
162000,0.9979651
164000,0.9992691
166000,0.998433
168000,1
170000,0.9987144
172000,0.9959781
174000,0.9958634
176000,1
178000,0.9970737
180000,0.9993386
182000,0.9965999
184000,0.9955133
186000,0.9993225
188000,0.9986606
190000,0.9985339
192000,0.9978481
194000,0.9971426
196000,0.9958829
198000,0.9952371
200000,1
202000,0.9971132
204000,0.9993142
206000,0.9972879
208000,0.9978004
210000,0.9974579
212000,0.9959357
214000,0.9986341
216000,0.9979098
218000,0.9974482
220000,0.9992176
222000,0.9985267
224000,0.9956318
226000,0.9993225
228000,0.9964805
230000,0.999183
232000,0.9965942
234000,0.998661
236000,0.9959052
238000,0.9992176
240000,0.9949292
242000,0.9973752
244000,0.9972296
246000,0.9981056
248000,0.9949559
250000,0.9981164
252000,1
254000,0.9963023
256000,0.9993225
258000,0.9970455
260000,0.9973312
262000,0.9956443
264000,0.9980171
266000,0.9962921
268000,0.995086
270000,0.9978801
272000,0.9966326
274000,0.9979365
276000,0.9952142
278000,0.9950854
280000,0.9986365
282000,0.9979083
284000,0.9986132
286000,0.9993541
288000,0.997251
290000,0.9979591
292000,0.997003
294000,0.9982639
296000,0.9993142
298000,0.9978902
300000,0.9987064
