steps,click_accuracy
2000,0.03744065
4000,0.05103132
6000,0.0857388
8000,0.1668427
10000,0.3088267
12000,0.5239144
14000,0.594955
16000,0.7633278
18000,0.7894972
20000,0.7860789
22000,0.7795325
24000,0.7683862
26000,0.8462242
28000,0.8227763
30000,0.8325716
32000,0.8874578
34000,0.9008275
36000,0.8741128
38000,0.8607852
40000,0.8681179
42000,0.9072294
44000,0.869161
46000,0.9206975
48000,0.9272786
50000,0.9424606
52000,0.9191764
54000,0.943876
56000,0.9147996
58000,0.9222215
60000,0.9587233
62000,0.9787444
64000,0.9827994
66000,0.9820538
68000,0.9793002
70000,0.9845729
72000,0.9944649
74000,0.9889247
76000,0.9891557
78000,0.9975749
80000,0.9918061
82000,0.9871785
84000,0.99363
86000,0.9976715
88000,0.9919007
90000,0.9971601
92000,0.9976743
94000,0.9977132
96000,1
98000,0.9940556
100000,0.9952424
102000,0.9971913
104000,0.9972625
106000,0.9955086
108000,0.9992691
110000,0.9979506
112000,0.99187
114000,0.9984916
116000,0.996518
118000,0.9981182
120000,0.9951461
122000,0.9979724
124000,0.9959397
126000,0.9986519
128000,0.9972711
130000,0.9993055
132000,1
134000,0.998557
136000,0.9964612
138000,0.9933939
140000,0.9878942
142000,0.9965236
144000,0.9978025
146000,0.9987037
148000,0.9954497
150000,0.9933358
152000,0.9958341
154000,0.9827235
156000,0.9992492
158000,0.9987081
160000,0.9965611
162000,0.9965672
164000,0.9993615
166000,0.9972699
168000,0.9933641
170000,0.9972382
172000,0.9973824
174000,0.9927025
176000,0.9985591
178000,0.9904885
180000,0.9967052
182000,0.9966244
184000,0.9964674
186000,0.9972688
188000,0.9985933
190000,0.9970589
192000,0.9974368
194000,0.9963425
196000,0.9957443
198000,0.9959967
200000,0.9945147
202000,0.9978141
204000,0.9959495
206000,0.998708
208000,0.9973899
210000,0.9971595
212000,0.9971775
214000,0.9958405
216000,0.9985933
218000,0.9964855
220000,0.9959754
222000,0.9978399
224000,0.9970098
226000,0.9985898
228000,0.9948449
230000,0.9959955
232000,0.9964538
234000,0.9952474
236000,0.9933368
238000,0.9906274
240000,0.997358
242000,0.9978421
244000,0.9957221
246000,0.9972178
248000,0.9959025
250000,0.9979067
252000,0.9954774
254000,0.9956996
256000,0.9952711
258000,0.996529
260000,0.9957199
262000,0.9967083
264000,0.9945838
266000,0.9954461
268000,0.9978721
270000,0.9970599
272000,0.995575
274000,0.9986596
276000,0.9986981
278000,0.9973127
280000,0.9959104
282000,0.9950718
284000,0.9979305
286000,0.9978433
288000,0.9951736
290000,0.9983897
292000,0.9946448
294000,0.9986283
296000,0.9978756
298000,0.9971043
300000,0.9966004
