steps,click_accuracy
2000,0.03455341
4000,0.0541119
6000,0.09063476
8000,0.1648615
10000,0.3224961
12000,0.4684907
14000,0.5953205
16000,0.6538227
18000,0.6554333
20000,0.7325203
22000,0.8054094
24000,0.7692838
26000,0.8080332
28000,0.7990898
30000,0.8654488
32000,0.9241846
34000,0.8618537
36000,0.8852038
38000,0.8727287
40000,0.8835886
42000,0.9200082
44000,0.9059522
46000,0.9551151
48000,0.937048
50000,0.9570587
52000,0.9532922
54000,0.972483
56000,0.9702384
58000,0.9806325
60000,0.9811995
62000,0.9693595
64000,0.9704481
66000,0.9950156
68000,0.9871585
70000,0.9937388
72000,0.9976106
74000,0.9933203
76000,0.9919147
78000,0.9981482
80000,0.9924416
82000,0.9978053
84000,0.9992691
86000,0.9987229
88000,0.9978163
90000,0.997605
92000,0.9986442
94000,1
96000,0.9985489
98000,0.9963293
100000,0.9955808
102000,0.997259
104000,0.9972467
106000,1
108000,0.9941225
110000,0.9978693
112000,0.9972795
114000,0.994428
116000,1
118000,0.9986091
120000,0.9978597
122000,0.9971746
124000,0.9986207
126000,0.9992492
128000,0.9964674
130000,0.9948781
132000,0.9979278
134000,0.9919294
136000,0.9917609
138000,0.9979404
140000,0.9935338
142000,0.9969426
144000,0.9946518
146000,0.997897
148000,0.9895141
150000,0.9992968
152000,0.9970594
154000,0.9979567
156000,0.9980838
158000,0.9993386
160000,0.9993541
162000,0.9966486
164000,0.9932446
166000,0.9908692
168000,0.9985818
170000,0.9978057
172000,0.9972697
174000,0.9952886
176000,0.9958333
178000,0.9985445
180000,0.9978999
182000,0.9986172
184000,0.9980228
186000,0.9986705
188000,0.9979169
190000,0.9959495
192000,0.9993386
194000,0.9993615
196000,0.9986926
198000,0.997364
200000,0.9944162
202000,0.9986765
204000,0.9972064
206000,0.9980249
208000,0.9987553
210000,0.9969241
212000,0.995926
214000,0.9978603
216000,0.9969834
218000,0.9953362
220000,0.9980869
222000,0.9979799
224000,0.997921
226000,0.9986928
228000,0.9992691
230000,0.997366
232000,0.998632
234000,0.9972128
236000,0.9939692
238000,0.9947193
240000,0.9959489
242000,0.9923157
244000,0.9980843
246000,0.9941379
248000,0.9979241
250000,0.9913056
252000,0.9972849
254000,0.9971389
256000,0.9978834
258000,0.9971758
260000,0.997288
262000,0.9971341
264000,0.9979348
266000,0.9980246
268000,0.9958376
270000,0.9978488
272000,0.9972358
274000,0.9966222
276000,0.9986442
278000,0.9965541
280000,0.9979733
282000,0.9966264
284000,0.9980007
286000,0.9952843
288000,0.9971271
290000,0.9924476
292000,0.9929463
294000,0.9979417
296000,0.9943047
298000,0.9968179
300000,0.9938992
