steps,click_accuracy
2000,0.04410708
4000,0.08975587
6000,0.1205875
8000,0.1361538
10000,0.1423581
12000,0.1624003
14000,0.1740384
16000,0.1856398
18000,0.1953113
20000,0.2260554
22000,0.2401177
24000,0.2699164
26000,0.2861656
28000,0.3061199
30000,0.3505964
32000,0.3737005
34000,0.4114543
36000,0.4254957
38000,0.4705811
40000,0.487552
42000,0.5386087
44000,0.5763621
46000,0.5873647
48000,0.6054238
50000,0.6305124
52000,0.6599232
54000,0.6693605
56000,0.6648619
58000,0.7463768
60000,0.7624624
62000,0.7558554
64000,0.777556
66000,0.7977322
68000,0.8127982
70000,0.8242213
72000,0.8353322
74000,0.8604842
76000,0.8499984
78000,0.8195286
80000,0.822314
82000,0.8612898
84000,0.8945728
86000,0.8990766
88000,0.9042913
90000,0.8907875
92000,0.8854744
94000,0.8757855
96000,0.8568398
98000,0.9187262
100000,0.8951893
102000,0.8861004
104000,0.8295514
106000,0.8835986
108000,0.8970132
110000,0.9117256
112000,0.9255486
114000,0.8660961
116000,0.9044154
118000,0.9146735
120000,0.9501118
122000,0.9522088
124000,0.9578349
126000,0.9303275
128000,0.8897611
130000,0.9165046
132000,0.9218901
134000,0.9284801
136000,0.9458629
138000,0.9502464
140000,0.9390152
142000,0.9421803
144000,0.9611184
146000,0.962126
148000,0.9661945
150000,0.9477578
152000,0.9472075
154000,0.9389915
156000,0.9326041
158000,0.9229342
160000,0.958914
162000,0.9486301
164000,0.9178581
166000,0.9262155
168000,0.9472096
170000,0.9603135
172000,0.9825055
174000,0.9737695
176000,0.9636666
178000,0.9528288
180000,0.9520746
182000,0.9589326
184000,0.9709565
186000,0.9791096
188000,0.9641392
190000,0.9641806
192000,0.9699744
194000,0.980557
196000,0.9809029
198000,0.9791628
200000,0.9857434
202000,0.982554
204000,0.9817844
206000,0.9831234
208000,0.9817759
210000,0.9865889
212000,0.9811311
214000,0.9773095
216000,0.9831414
218000,0.9911496
220000,0.9473202
222000,0.9522728
224000,0.9388025
226000,0.9411051
228000,0.9520961
230000,0.9412526
232000,0.9246558
234000,0.9555976
236000,0.9260802
238000,0.9669859
240000,0.9732895
242000,0.9674936
244000,0.9463698
246000,0.9400726
248000,0.965104
250000,0.9792135
252000,0.9783925
254000,0.9845365
256000,0.9897693
258000,0.9903708
260000,0.9918935
262000,0.9864632
264000,0.9938995
266000,0.9844623
268000,0.990472
270000,0.9844119
272000,0.9817575
274000,0.9786006
276000,0.977845
278000,0.9760723
280000,0.9744756
282000,0.9796884
284000,0.9810612
286000,0.9885437
288000,0.9739078
290000,0.9710752
292000,0.9804938
294000,0.9719089
296000,0.9750646
298000,0.9786042
300000,0.981777
