steps,click_accuracy
2000,0.03983242
4000,0.07341746
6000,0.1572637
8000,0.3260228
10000,0.6301543
12000,0.684467
14000,0.7464318
16000,0.8330653
18000,0.8540382
20000,0.9263619
22000,0.9454393
24000,0.8987485
26000,0.9297556
28000,0.9635079
30000,0.9606946
32000,0.983908
34000,0.9693368
36000,0.9752111
38000,0.9917129
40000,0.9911773
42000,0.9852979
44000,0.984463
46000,0.9818828
48000,0.9591038
50000,0.9806262
52000,0.98819
54000,0.9914124
56000,0.9840076
58000,0.9613866
60000,0.9755669
62000,0.9926574
64000,0.9913936
66000,0.9924688
68000,0.9885862
70000,0.9938206
72000,0.9988327
74000,0.9993306
76000,0.9986041
78000,1
80000,0.998708
82000,1
84000,0.995847
86000,0.9986564
88000,0.9923804
90000,0.9985854
92000,0.9967804
94000,0.9985185
96000,0.9974009
98000,0.9979992
100000,0.9962319
102000,0.9977134
104000,0.9956078
106000,0.9904258
108000,0.9960984
110000,0.9972506
112000,0.9964356
114000,0.9972497
116000,0.9965144
118000,0.9965146
120000,0.9905506
122000,0.9961465
124000,0.9925364
126000,0.9960445
128000,0.997141
130000,0.9921739
132000,0.9956905
134000,0.9979706
136000,0.9966973
138000,0.9965162
140000,0.9964932
142000,0.9937357
144000,0.9966348
146000,0.9943312
148000,0.9956979
150000,0.9946754
152000,0.993012
154000,0.9918299
156000,0.9932401
158000,0.9984239
160000,0.993806
162000,0.9886532
164000,0.9974139
166000,0.9957066
168000,0.9957841
170000,0.9986112
172000,0.9993386
174000,0.9968309
176000,0.9984556
178000,0.9963966
180000,0.9935637
182000,0.9941747
184000,0.9924492
186000,0.9945548
188000,0.9947116
190000,0.9970869
192000,0.9972035
194000,0.9980069
196000,0.9953428
198000,0.987658
200000,0.9967569
202000,0.9938056
204000,0.9912446
206000,0.994051
208000,0.9940322
210000,0.9993894
212000,0.9965773
214000,0.9971928
216000,0.9938371
218000,0.9972197
220000,0.9936439
222000,0.9938864
224000,0.9973099
226000,0.9903543
228000,0.9932148
230000,0.9963855
232000,0.9993464
234000,0.9942231
236000,0.9966481
238000,0.9978646
240000,0.998559
242000,0.9979184
244000,0.997865
246000,0.9903594
248000,0.9952135
250000,0.9918323
252000,0.9974833
254000,0.9966038
256000,0.9940274
258000,0.9949663
260000,0.9951451
262000,0.9955336
264000,0.9968774
266000,0.9959924
268000,0.9970702
270000,0.9964646
272000,0.9965903
274000,0.9959157
276000,0.9950854
278000,0.995324
280000,0.9964379
282000,0.9924875
284000,0.9972654
286000,0.997781
288000,0.997466
290000,0.9987654
292000,0.9966998
294000,0.9910672
296000,0.9937724
298000,0.9959687
300000,0.9939187
