steps,click_accuracy
2000,0.0371618
4000,0.0588114
6000,0.1108698
8000,0.2575046
10000,0.4135749
12000,0.5646784
14000,0.6670808
16000,0.6377747
18000,0.7410862
20000,0.8254657
22000,0.8238338
24000,0.8648632
26000,0.8722649
28000,0.8268256
30000,0.896014
32000,0.9200501
34000,0.9200723
36000,0.9168998
38000,0.9458746
40000,0.979378
42000,0.9686605
44000,0.9576022
46000,0.9858143
48000,0.996084
50000,0.9868386
52000,0.9927542
54000,0.9958541
56000,0.9992689
58000,0.9978588
60000,0.9932066
62000,0.9992785
64000,0.9992492
66000,0.9953877
68000,0.9930665
70000,0.9964389
72000,0.9960462
74000,0.9870028
76000,0.9974202
78000,0.9946605
80000,0.9972351
82000,0.9950996
84000,0.9873788
86000,0.9795369
88000,0.9890233
90000,0.9966905
92000,0.9959942
94000,0.993366
96000,0.9917428
98000,0.9958972
100000,0.9980064
102000,0.9965277
104000,0.9933961
106000,0.9946172
108000,0.9864838
110000,0.9954059
112000,0.9941136
114000,0.9958833
116000,0.9918563
118000,0.9986582
120000,0.9844319
122000,0.9963654
124000,0.9992968
126000,0.9954141
128000,0.9977736
130000,0.9885775
132000,0.9965047
134000,0.9918554
136000,0.9965548
138000,0.9977803
140000,0.9908949
142000,0.9952953
144000,0.9963993
146000,0.9955983
148000,0.9950645
150000,0.9959145
152000,0.9965479
154000,0.9950098
156000,0.9939006
158000,0.9960868
160000,0.9992968
162000,0.9966685
164000,0.9944254
166000,0.995047
168000,0.9929438
170000,0.9954931
172000,0.992392
174000,0.9935567
176000,0.9960793
178000,0.9939571
180000,0.9923294
182000,0.9941028
184000,0.9930804
186000,0.9947547
188000,0.9957365
190000,0.9967293
192000,0.996518
194000,0.996856
196000,0.997836
198000,0.9939635
200000,0.9956586
202000,0.9944779
204000,0.9941835
206000,0.9937251
208000,0.993706
210000,0.9974084
212000,0.9979203
214000,0.9958463
216000,0.9957135
218000,0.9971375
220000,0.9868339
222000,0.9886854
224000,0.9968058
226000,0.9961489
228000,0.9929919
230000,0.9951041
232000,0.9922652
234000,0.9924505
236000,0.9959018
238000,0.9929225
240000,0.9915581
242000,0.9959266
244000,0.9972113
246000,0.995937
248000,0.9945508
250000,0.9940827
252000,0.9927852
254000,0.9914001
256000,0.9937289
258000,0.9948489
260000,0.9949954
262000,0.9986606
264000,0.9949895
266000,0.9938626
268000,0.9993615
270000,0.9980222
272000,0.991281
274000,0.9956203
276000,0.9967379
278000,0.9951243
280000,0.9966249
282000,0.9923446
284000,0.9924624
286000,0.9965029
288000,0.9931361
290000,0.9959003
292000,0.9957876
294000,0.9923115
296000,0.9938748
298000,0.9950851
300000,0.9926134
