steps,click_accuracy
2000,0.04027485
4000,0.07012574
6000,0.1265354
8000,0.2520275
10000,0.5425656
12000,0.6990072
14000,0.8049116
16000,0.8366302
18000,0.8875946
20000,0.9201465
22000,0.9549921
24000,0.9481341
26000,0.9668357
28000,0.9598455
30000,0.942117
32000,0.9544684
34000,0.9567784
36000,0.9885135
38000,0.9724417
40000,0.9842427
42000,0.9886868
44000,0.988722
46000,0.9882259
48000,0.989701
50000,0.9878081
52000,0.9859746
54000,0.9839631
56000,0.9892127
58000,0.9932051
60000,0.9978015
62000,0.9973721
64000,0.9970205
66000,1
68000,0.9918593
70000,0.9972275
72000,0.9950192
74000,0.9971488
76000,0.9963111
78000,0.9959006
80000,0.9959364
82000,0.9971899
84000,0.9965804
86000,0.9971787
88000,0.995114
90000,0.9890071
92000,0.9981115
94000,0.9952338
96000,0.9953761
98000,0.9906338
100000,0.9936903
102000,0.9957916
104000,0.9967308
106000,0.9921164
108000,0.9973545
110000,0.9937027
112000,0.9913493
114000,0.9951398
116000,0.9945522
118000,0.9963082
120000,0.995984
122000,0.9952273
124000,0.9954576
126000,0.9971597
128000,0.993066
130000,0.9951704
132000,0.9986091
134000,0.9978569
136000,0.9931278
138000,0.9980439
140000,0.9921274
142000,0.9919845
144000,0.9884309
146000,0.9958931
148000,0.9954071
150000,0.9946326
152000,0.9930817
154000,0.9967126
156000,0.9952443
158000,0.9946758
160000,0.9938937
162000,0.9955381
164000,0.9938518
166000,0.9965866
168000,0.9964989
170000,0.991359
172000,0.9969797
174000,0.995711
176000,0.9944844
178000,0.9936626
180000,0.9938291
182000,0.9907164
184000,0.9936916
186000,0.9920107
188000,0.9963779
190000,0.9923367
192000,0.994783
194000,0.9972627
196000,0.9918578
198000,0.9959514
200000,0.9925923
202000,0.9960308
204000,0.9931298
206000,0.9958683
208000,0.9917992
210000,0.9972761
212000,0.9936601
214000,0.9877244
216000,0.996529
218000,0.9950108
220000,0.9928338
222000,0.9925169
224000,0.9993055
226000,0.9953943
228000,0.9917522
230000,0.9932461
232000,0.9992593
234000,0.9905376
236000,0.9945174
238000,0.9993225
240000,0.9923512
242000,0.9937481
244000,0.9952796
246000,0.9943702
248000,0.9972305
250000,0.9952792
252000,0.9926522
254000,0.9942347
256000,0.9942281
258000,0.994011
260000,0.995148
262000,0.9937477
264000,0.9971853
266000,0.9950504
268000,0.994617
270000,0.9928722
272000,0.9944227
274000,0.9944513
276000,0.993018
278000,0.9906561
280000,0.9957989
282000,0.9951953
284000,0.9963631
286000,0.9935113
288000,0.9950852
290000,0.995163
292000,0.9929514
294000,0.9914072
296000,0.9973103
298000,0.9986184
300000,0.9923915
