steps,click_accuracy
2000,0.03828137
4000,0.06533363
6000,0.1471123
8000,0.3857916
10000,0.5626869
12000,0.6808893
14000,0.7502025
16000,0.8212388
18000,0.8552375
20000,0.9013295
22000,0.9307139
24000,0.9256281
26000,0.9542831
28000,0.9624743
30000,0.9708196
32000,0.9662604
34000,0.983524
36000,0.9726951
38000,0.9740238
40000,0.9929588
42000,0.9833707
44000,0.9736927
46000,0.9870237
48000,0.9885597
50000,0.9733377
52000,0.9683796
54000,0.9864458
56000,0.9914467
58000,0.9961118
60000,0.9956258
62000,0.9954307
64000,0.993216
66000,0.9969383
68000,1
70000,0.9980153
72000,0.9801907
74000,0.9955518
76000,0.9957594
78000,0.9960669
80000,0.9908326
82000,0.9993306
84000,0.9941943
86000,0.9985204
88000,0.9963908
90000,0.9977161
92000,0.9933841
94000,0.9979383
96000,0.998538
98000,0.9944322
100000,0.9993225
102000,0.9884554
104000,0.9952806
106000,0.9910384
108000,0.9992063
110000,0.9979503
112000,0.9930743
114000,0.9812132
116000,0.9793241
118000,0.9729358
120000,0.9887717
122000,0.9973864
124000,0.9986839
126000,0.998692
128000,0.9953929
130000,0.9937806
132000,0.9985079
134000,0.9949234
136000,0.9906292
138000,0.9910616
140000,0.9944842
142000,0.9957578
144000,0.9953112
146000,0.9964604
148000,0.9910291
150000,0.989687
152000,0.996782
154000,0.9965467
156000,0.9992691
158000,0.9947196
160000,0.9950278
162000,0.9951949
164000,0.9961962
166000,0.9986365
168000,0.9942867
170000,0.9986106
172000,0.9985068
174000,0.9910787
176000,0.9944437
178000,0.9943348
180000,0.997404
182000,0.9939172
184000,0.9909987
186000,0.9986532
188000,0.9973262
190000,0.9943063
192000,0.9943683
194000,0.9871929
196000,0.9963524
198000,0.9940958
200000,0.9974395
202000,0.9954236
204000,0.995302
206000,0.9905488
208000,0.9966866
210000,0.9957638
212000,0.9924086
214000,0.9839382
216000,0.9911818
218000,0.9958193
220000,0.9911449
222000,0.9940245
224000,0.9958322
226000,0.9879698
228000,0.986798
230000,0.9946896
232000,0.9938792
234000,0.9967048
236000,0.9929545
238000,0.9928607
240000,0.9972214
242000,0.9887407
244000,0.9972175
246000,0.9946166
248000,0.9933224
250000,0.9965388
252000,0.9980657
254000,0.997999
256000,0.9964677
258000,0.997804
260000,0.9980541
262000,0.9952587
264000,0.9937112
266000,0.9950076
268000,0.9964679
270000,0.9952241
272000,0.9949397
274000,0.9944674
276000,0.9964128
278000,0.9971325
280000,0.9918878
282000,0.9958352
284000,0.9966029
286000,0.9979056
288000,0.9952376
290000,0.9945154
292000,0.9969332
294000,0.9937296
296000,0.9951455
298000,0.9959367
300000,0.9950559
