steps,click_accuracy
2000,0.03673054
4000,0.0636191
6000,0.06958742
8000,0.07728849
10000,0.2725822
12000,0.2633089
14000,0.4598901
16000,0.4553592
18000,0.3927249
20000,0.5650814
22000,0.7454936
24000,0.6622171
26000,0.6437587
28000,0.7101465
30000,0.7393489
32000,0.8555605
34000,0.8239345
36000,0.8304892
38000,0.8748692
40000,0.8886497
42000,0.8696633
44000,0.9065635
46000,0.9719425
48000,0.9768132
50000,0.9697732
52000,0.967522
54000,0.9780717
56000,0.9841352
58000,0.9843127
60000,0.987442
62000,0.9890007
64000,0.9903952
66000,0.9879195
68000,0.9798316
70000,0.9936657
72000,0.9979913
74000,0.9964961
76000,0.9855511
78000,0.9975933
80000,1
82000,0.9915223
84000,0.9910823
86000,0.9963895
88000,0.9908519
90000,0.9951702
92000,0.990656
94000,0.9978733
96000,0.9942143
98000,0.9957628
100000,0.9951213
102000,0.99668
104000,0.9935063
106000,0.9911463
108000,0.9977356
110000,0.9947389
112000,0.9978355
114000,0.9966908
116000,0.998685
118000,0.9971799
120000,0.9950461
122000,0.9946609
124000,0.9943769
126000,0.9950739
128000,0.9943683
130000,0.9933134
132000,0.9886412
134000,0.9957628
136000,0.9958931
138000,0.9973251
140000,0.9970261
142000,0.9954959
144000,0.9965211
146000,0.9921447
148000,0.9977121
150000,0.9955243
152000,0.9928729
154000,0.9923327
156000,0.9971799
158000,0.9957323
160000,0.9865468
162000,0.989243
164000,0.9980609
166000,0.9944155
168000,0.9887379
170000,0.9940499
172000,0.9934843
174000,0.9939793
176000,0.9941065
178000,0.9923661
180000,0.9948879
182000,0.9970567
184000,0.9948378
186000,0.9951643
188000,0.993253
190000,0.9911577
192000,0.992973
194000,0.9953249
196000,0.9933183
198000,0.9960015
200000,0.9949898
202000,0.9993894
204000,0.9952394
206000,0.9953184
208000,0.9985648
210000,0.9964685
212000,0.9937503
214000,0.9972353
216000,0.995201
218000,0.9965677
220000,0.9954093
222000,0.9979913
224000,0.9936551
226000,0.9985754
228000,0.9986449
230000,0.9890411
232000,0.996494
234000,0.995918
236000,0.9985055
238000,0.9924056
240000,0.9908695
242000,0.995813
244000,0.9922441
246000,0.9972144
248000,0.9937732
250000,0.9979613
252000,0.9942666
254000,0.9954773
256000,0.9965136
258000,0.992447
260000,0.9958519
262000,0.9945773
264000,0.9944779
266000,0.993157
268000,0.9952022
270000,0.9935571
272000,0.9967222
274000,0.9936672
276000,0.9952095
278000,0.9964176
280000,0.9960153
282000,0.9935727
284000,0.9929924
286000,0.9941649
288000,0.9964056
290000,0.9959698
292000,0.9943433
294000,0.9953389
296000,0.9942128
298000,0.9952548
300000,0.9903774
