steps,click_accuracy
2000,0.0411334
4000,0.06122255
6000,0.1312379
8000,0.2931673
10000,0.580795
12000,0.6669696
14000,0.69407
16000,0.8228627
18000,0.81512
20000,0.8327174
22000,0.9014037
24000,0.94411
26000,0.8989239
28000,0.890522
30000,0.9258695
32000,0.915105
34000,0.9373744
36000,0.9243279
38000,0.9601938
40000,0.9529802
42000,0.9786912
44000,0.9633236
46000,0.9693521
48000,0.9551592
50000,0.9702888
52000,0.9712303
54000,0.9793333
56000,0.9845628
58000,0.9876328
60000,0.9823957
62000,0.9750826
64000,0.9892849
66000,0.9827662
68000,0.9976628
70000,0.9933725
72000,0.9965433
74000,0.9972451
76000,0.9963815
78000,0.997206
80000,0.9988053
82000,0.998556
84000,0.9977428
86000,0.9941376
88000,0.996588
90000,0.9967126
92000,0.9959853
94000,0.9911053
96000,0.9986519
98000,0.9978366
100000,0.9984707
102000,0.9971225
104000,0.9895843
106000,0.9951106
108000,0.9967085
110000,0.9958135
112000,0.9909979
114000,0.9964304
116000,0.9927568
118000,0.9959596
120000,0.9957221
122000,0.9945784
124000,0.9965143
126000,0.992793
128000,0.9937053
130000,0.9986076
132000,0.9986417
134000,0.9971097
136000,0.9939709
138000,0.9951416
140000,0.9950106
142000,0.9958177
144000,0.9958758
146000,0.9950852
148000,0.9961726
150000,0.989734
152000,0.9923527
154000,0.9938695
156000,0.9923933
158000,0.9966553
160000,0.9958473
162000,0.9944337
164000,0.9931799
166000,0.9915976
168000,0.9896381
170000,0.9944646
172000,0.9850137
174000,0.9818325
176000,0.9945635
178000,0.9924685
180000,0.9958101
182000,0.9972966
184000,0.997169
186000,0.98838
188000,0.9927511
190000,0.9923019
192000,0.9920438
194000,0.9887731
196000,0.9899278
198000,0.9883671
200000,0.989776
202000,0.9888644
204000,0.995315
206000,0.995079
208000,0.9945529
210000,0.9930191
212000,0.9914124
214000,0.9856889
216000,0.9916299
218000,0.9930104
220000,0.9948636
222000,0.9900503
224000,0.9964559
226000,0.9953651
228000,0.9937619
230000,0.9936029
232000,0.9928593
234000,0.994706
236000,0.9952943
238000,0.995349
240000,0.9913039
242000,0.9953786
244000,0.993301
246000,0.9934097
248000,0.993201
250000,0.9919292
252000,0.9917192
254000,0.9946201
256000,0.9952552
258000,0.9938615
260000,0.9946452
262000,0.9936669
264000,0.9906491
266000,0.9965023
268000,0.9929416
270000,0.9939639
272000,0.9959338
274000,0.9944976
276000,0.9921548
278000,0.998661
280000,0.9943525
282000,0.9907553
284000,0.9940717
286000,0.9960306
288000,0.9925571
290000,0.9892724
292000,0.9863136
294000,0.9931168
296000,0.9942119
298000,0.9913979
300000,0.9918793
