steps,click_accuracy
2000,0.03668053
4000,0.06596949
6000,0.1209224
8000,0.300684
10000,0.5400296
12000,0.6956062
14000,0.7088425
16000,0.8049963
18000,0.8473902
20000,0.9095238
22000,0.8487195
24000,0.9218502
26000,0.8831104
28000,0.9036976
30000,0.9610702
32000,0.9446128
34000,0.9802954
36000,0.984521
38000,0.9855506
40000,0.9891453
42000,0.9892837
44000,0.9992284
46000,0.9993758
48000,0.9952413
50000,0.9983771
52000,0.9967372
54000,0.9964804
56000,0.9950348
58000,0.9957464
60000,0.9986448
62000,0.9969785
64000,0.9993386
66000,0.998632
68000,0.9986377
70000,0.992312
72000,0.9961331
74000,0.9952203
76000,0.9992689
78000,0.9953761
80000,0.9966105
82000,0.9943317
84000,0.9945377
86000,0.9884257
88000,0.9901888
90000,0.9904212
92000,0.9967386
94000,0.9972972
96000,0.9985053
98000,0.9853694
100000,0.9938752
102000,0.9964736
104000,0.9927495
106000,0.9925597
108000,0.9926935
110000,0.9978892
112000,0.9939699
114000,0.9943078
116000,0.9892458
118000,0.9992785
120000,0.9947207
122000,0.9971451
124000,0.9960183
126000,0.994643
128000,0.995176
130000,0.9964622
132000,0.996379
134000,0.9933623
136000,0.9932281
138000,0.9953724
140000,0.9959344
142000,0.9970349
144000,0.9985845
146000,0.9980158
148000,0.9977863
150000,0.997076
152000,0.9938847
154000,0.9973523
156000,0.9955962
158000,0.9938161
160000,0.9956002
162000,0.9924617
164000,0.9973623
166000,0.9963742
168000,0.9958274
170000,0.9861267
172000,0.9992691
174000,0.9971184
176000,0.9915769
178000,0.9924333
180000,0.9921858
182000,0.9993464
184000,0.9914706
186000,0.9932032
188000,0.9813263
190000,0.9954084
192000,0.994351
194000,0.995877
196000,0.9958086
198000,0.9907089
200000,0.9890518
202000,0.9890592
204000,0.9941226
206000,0.994445
208000,0.9960157
210000,0.9964425
212000,0.9960083
214000,0.9972456
216000,0.9949625
218000,0.9933646
220000,0.9913715
222000,0.993181
224000,0.9934791
226000,0.9952241
228000,0.9971747
230000,0.9923537
232000,0.9919959
234000,0.9951255
236000,0.9920676
238000,0.992479
240000,0.9890929
242000,0.9945666
244000,0.9965919
246000,0.9952738
248000,0.9972665
250000,0.9981275
252000,0.9950116
254000,0.9965236
256000,0.9924803
258000,0.9943871
260000,0.991906
262000,0.9921806
264000,0.9943938
266000,0.9941123
268000,0.9965333
270000,0.9944046
272000,0.9936812
274000,0.9956416
276000,0.9946801
278000,0.9935452
280000,0.9955112
282000,0.9959409
284000,0.9964395
286000,0.9957238
288000,0.9948596
290000,0.9945472
292000,0.9929171
294000,0.987345
296000,0.9965976
298000,0.9952198
300000,0.9942583
