steps,click_accuracy
2000,0.03601193
4000,0.06327666
6000,0.1158024
8000,0.248428
10000,0.4536397
12000,0.5971144
14000,0.5089281
16000,0.7678959
18000,0.7704878
20000,0.7700604
22000,0.8245964
24000,0.8183778
26000,0.8788788
28000,0.8924785
30000,0.9227221
32000,0.9184263
34000,0.9430254
36000,0.968356
38000,0.9764847
40000,0.9773159
42000,0.9793913
44000,0.9857261
46000,0.9930526
48000,0.9945206
50000,0.9979529
52000,0.9980071
54000,0.995405
56000,1
58000,0.99169
60000,0.9949784
62000,0.9950479
64000,0.9944268
66000,0.9937519
68000,0.9939064
70000,0.99703
72000,0.9956296
74000,0.9833937
76000,0.9869224
78000,0.9913183
80000,0.9915066
82000,0.9951881
84000,0.9895647
86000,0.9944977
88000,0.994465
90000,0.99653
92000,0.9941173
94000,0.9953215
96000,0.9949597
98000,0.9957722
100000,0.9972472
102000,0.9939024
104000,0.9937872
106000,0.9971294
108000,0.9979807
110000,0.9958224
112000,0.9933015
114000,0.9952705
116000,0.9965968
118000,0.9962626
120000,0.9898033
122000,0.9879581
124000,0.9909431
126000,0.9885131
128000,0.9879036
130000,0.9924871
132000,0.9918864
134000,0.9973518
136000,0.9932643
138000,0.9964926
140000,0.9920619
142000,0.9882174
144000,0.9932256
146000,0.9892619
148000,0.9944423
150000,0.9986619
152000,0.9931841
154000,0.9944093
156000,0.991686
158000,0.9928384
160000,0.9936917
162000,0.9907715
164000,0.9916204
166000,0.9918175
168000,0.9918353
170000,0.9943686
172000,0.9859735
174000,0.9939251
176000,0.9936926
178000,0.99459
180000,0.9938076
182000,0.9959123
184000,0.992838
186000,0.9958051
188000,0.9929467
190000,0.9956248
192000,0.9925518
194000,0.9902886
196000,0.9891214
198000,0.9972811
200000,0.9915379
202000,0.9895864
204000,0.991865
206000,0.99589
208000,0.9943367
210000,0.9936443
212000,0.9964072
214000,0.9953139
216000,0.995271
218000,0.9925126
220000,0.9927737
222000,0.992115
224000,0.9951627
226000,0.9925383
228000,0.9961068
230000,0.9945076
232000,0.9951683
234000,0.9909064
236000,0.9899194
238000,0.9977519
240000,0.9924513
242000,0.9931102
244000,0.9941481
246000,0.9917988
248000,0.9980468
250000,0.9852558
252000,0.9930348
254000,0.9965049
256000,0.9950855
258000,0.9920127
260000,0.9965837
262000,0.99585
264000,0.9979617
266000,0.995506
268000,0.9950287
270000,0.9910728
272000,0.992906
274000,0.9909081
276000,0.9926875
278000,0.9965466
280000,0.994532
282000,0.9902723
284000,0.9932404
286000,0.9881287
288000,0.9905274
290000,0.9979228
292000,0.9916526
294000,0.9953292
296000,0.9939477
298000,0.991751
300000,0.9944333
