steps,click_accuracy
2000,0.03431612
4000,0.07023294
6000,0.1504456
8000,0.3440805
10000,0.6294239
12000,0.8190062
14000,0.8704655
16000,0.854515
18000,0.9031377
20000,0.9159224
22000,0.9711784
24000,0.9634857
26000,0.9765159
28000,0.9534715
30000,0.9618604
32000,0.968748
34000,0.9853058
36000,0.9780516
38000,0.9787356
40000,0.9930759
42000,0.9816349
44000,0.9925158
46000,0.9959948
48000,0.9927847
50000,0.9942958
52000,0.9941119
54000,0.990939
56000,0.9957503
58000,0.9930458
60000,0.9794359
62000,0.991931
64000,0.9930753
66000,0.9945012
68000,0.9923299
70000,0.9959687
72000,0.9789743
74000,0.991473
76000,0.9811828
78000,0.9917979
80000,0.980634
82000,0.9924882
84000,0.9890759
86000,0.9867013
88000,0.989621
90000,0.9931114
92000,0.9879386
94000,0.9972073
96000,0.9909765
98000,0.991051
100000,0.9826122
102000,0.9906819
104000,0.9830566
106000,0.9943703
108000,0.9934686
110000,0.9827657
112000,0.995198
114000,0.99277
116000,0.9957248
118000,0.9931808
120000,0.9886163
122000,0.9944403
124000,0.989128
126000,0.994621
128000,0.9916884
130000,0.9920608
132000,0.991971
134000,0.9932255
136000,0.995187
138000,0.9972589
140000,0.9909086
142000,0.9936903
144000,0.9952071
146000,0.9959576
148000,0.9966838
150000,0.9902589
152000,0.9943931
154000,0.9972063
156000,0.993086
158000,0.9971775
160000,0.9966838
162000,0.995801
164000,0.9926805
166000,0.9944236
168000,0.9941718
170000,0.9924506
172000,0.9955623
174000,0.986078
176000,0.9941709
178000,0.9952605
180000,0.9938999
182000,0.9954315
184000,0.9946334
186000,0.9936588
188000,0.9938466
190000,0.9897603
192000,0.995886
194000,0.9952284
196000,0.9904019
198000,0.9948056
200000,0.9956495
202000,0.9922544
204000,0.9973136
206000,0.9972209
208000,0.9949609
210000,0.995927
212000,0.993766
214000,0.993763
216000,0.9966756
218000,0.9899739
220000,0.9882003
222000,0.9891405
224000,0.9945237
226000,0.9903338
228000,0.9931828
230000,0.9933901
232000,0.9959266
234000,0.9952853
236000,0.9936419
238000,0.9844934
240000,0.991315
242000,0.9945921
244000,0.9978992
246000,0.993708
248000,0.9911195
250000,0.9939237
252000,0.9914277
254000,0.9941275
256000,0.9898418
258000,0.994644
260000,0.9926849
262000,0.9940503
264000,0.9937179
266000,0.9937315
268000,0.997848
270000,0.9944905
272000,0.9946693
274000,0.9912512
276000,0.9948146
278000,0.9890305
280000,0.9939334
282000,0.9956753
284000,0.9909312
286000,0.9903218
288000,0.991092
290000,0.9936303
292000,0.9939868
294000,0.9911065
296000,0.9958909
298000,0.9940568
300000,0.9936402
