steps,click_accuracy
2000,0.03617696
4000,0.05890606
6000,0.1524404
8000,0.3030652
10000,0.5201899
12000,0.6185898
14000,0.6955807
16000,0.8072145
18000,0.8297005
20000,0.8041997
22000,0.8876399
24000,0.9433576
26000,0.9347768
28000,0.9578194
30000,0.9625777
32000,0.9704772
34000,0.9768882
36000,0.9640205
38000,0.9787676
40000,0.9802951
42000,0.9867013
44000,0.9892793
46000,0.9629454
48000,0.9898727
50000,0.9833812
52000,0.9821325
54000,0.9885074
56000,0.9829358
58000,0.9905568
60000,0.9869677
62000,0.9941165
64000,0.990624
66000,0.9667382
68000,0.9789933
70000,0.9898946
72000,0.9889486
74000,0.9915359
76000,0.9849355
78000,0.9946694
80000,0.9827374
82000,0.9915287
84000,0.9855596
86000,0.9866133
88000,0.9851077
90000,0.9871581
92000,0.9866777
94000,0.9837656
96000,0.9938905
98000,0.9927529
100000,0.9826614
102000,0.989116
104000,0.9974598
106000,0.9963004
108000,0.9864638
110000,0.9934078
112000,0.9956508
114000,0.99586
116000,0.9923175
118000,0.9941251
120000,0.9969779
122000,0.9945418
124000,0.9894735
126000,0.991507
128000,0.9974961
130000,0.9977968
132000,0.9969345
134000,0.9953974
136000,0.9935008
138000,0.9985252
140000,0.9981041
142000,0.999239
144000,0.9950602
146000,0.997821
148000,0.9937781
150000,0.9914973
152000,0.996417
154000,0.9972262
156000,0.9991949
158000,0.9969041
160000,0.9947712
162000,0.998601
164000,0.9986109
166000,0.9959226
168000,0.9974458
170000,0.9941249
172000,0.9980282
174000,1
176000,0.9965439
178000,0.9964827
180000,0.9953082
182000,0.9946035
184000,0.9959368
186000,0.9972409
188000,0.9972181
190000,0.9904833
192000,0.9954563
194000,0.998538
196000,0.9958658
198000,0.9881227
200000,0.9973064
202000,0.9954316
204000,0.995084
206000,0.9869427
208000,0.9951322
210000,0.9904506
212000,0.9939085
214000,0.9957275
216000,0.9960349
218000,0.9951943
220000,0.9931009
222000,0.9931906
224000,0.9964638
226000,0.9913713
228000,0.995689
230000,0.9919393
232000,0.9921559
234000,0.9985173
236000,0.9971845
238000,0.9938345
240000,0.99041
242000,0.9942849
244000,0.9964416
246000,0.9973085
248000,0.9972062
250000,0.9920436
252000,0.9958314
254000,0.9952346
256000,0.9931191
258000,0.9934724
260000,0.9894183
262000,0.9887028
264000,0.9952146
266000,0.9839078
268000,0.9923413
270000,0.9966699
272000,0.9956224
274000,0.9928548
276000,0.9893774
278000,0.9900697
280000,0.9972267
282000,0.9938185
284000,0.989266
286000,0.994513
288000,0.9966763
290000,0.9922977
292000,0.9926671
294000,0.9936532
296000,0.9980193
298000,0.9918033
300000,0.9955218
