steps,click_accuracy
2000,0.03359054
4000,0.04512373
6000,0.05337369
8000,0.1297005
10000,0.2808162
12000,0.3974637
14000,0.5761154
16000,0.6932363
18000,0.6426134
20000,0.7367607
22000,0.7841704
24000,0.8351937
26000,0.8955251
28000,0.8987981
30000,0.8939334
32000,0.9329305
34000,0.9486964
36000,0.9543921
38000,0.9669479
40000,0.9590334
42000,0.9650629
44000,0.9591253
46000,0.9699345
48000,0.9790738
50000,0.9730018
52000,0.9857095
54000,0.9793459
56000,0.993461
58000,0.9906518
60000,0.9851348
62000,0.9955246
64000,0.9936004
66000,0.9911235
68000,0.9870953
70000,0.9865662
72000,0.9889739
74000,0.9740673
76000,0.9870379
78000,0.9917644
80000,0.9854945
82000,0.9944038
84000,0.9924243
86000,0.9871348
88000,0.9952168
90000,0.9899879
92000,0.9940827
94000,0.9967939
96000,0.9860058
98000,0.9930742
100000,0.9922864
102000,0.9863479
104000,0.9931691
106000,0.9812176
108000,0.9918633
110000,0.9941972
112000,0.9900237
114000,0.9916131
116000,0.9921169
118000,0.9915553
120000,0.9909379
122000,0.9932132
124000,0.9892126
126000,0.9897525
128000,0.9890974
130000,0.9878204
132000,0.9903581
134000,0.9915289
136000,0.9945545
138000,0.9928373
140000,0.992875
142000,0.9893852
144000,0.9932676
146000,0.9904744
148000,0.9905691
150000,0.9944203
152000,0.9890345
154000,0.9919342
156000,0.9916483
158000,0.9881592
160000,0.9972143
162000,0.997932
164000,0.9931418
166000,0.9913706
168000,0.9924259
170000,0.9947922
172000,0.9918939
174000,0.9920805
176000,0.9909353
178000,0.9936793
180000,0.9886203
182000,0.9966699
184000,0.9921378
186000,0.9944849
188000,0.9958218
190000,0.9927709
192000,0.9958662
194000,0.9912266
196000,0.9979478
198000,0.9925902
200000,0.9893301
202000,0.9924701
204000,0.9947366
206000,0.9942974
208000,0.9901119
210000,0.9933087
212000,0.9886126
214000,0.9878871
216000,0.9952111
218000,0.9925788
220000,0.9966416
222000,0.9917529
224000,0.9930112
226000,0.993242
228000,0.9938619
230000,0.9957196
232000,0.9931448
234000,0.9945551
236000,0.9906365
238000,0.9916917
240000,0.9912477
242000,0.9954407
244000,0.9938364
246000,0.9928873
248000,0.9939017
250000,0.9942205
252000,0.9939423
254000,0.9927943
256000,0.9904535
258000,0.9972554
260000,0.9951473
262000,0.9888757
264000,0.9875191
266000,0.9967889
268000,0.9949484
270000,0.9913675
272000,0.9946202
274000,0.99403
276000,0.9922714
278000,0.9911523
280000,0.9945597
282000,0.9911055
284000,0.994883
286000,0.992411
288000,0.9961594
290000,0.9940202
292000,0.9953715
294000,0.9912667
296000,0.9959578
298000,0.9970367
300000,0.9944701
