steps,click_accuracy
2000,0.03975723
4000,0.06045651
6000,0.1368243
8000,0.3474176
10000,0.7276347
12000,0.8417759
14000,0.8563434
16000,0.8752503
18000,0.9286082
20000,0.957634
22000,0.9606696
24000,0.9579017
26000,0.9573684
28000,0.964539
30000,0.9805077
32000,0.9875449
34000,0.966026
36000,0.9931929
38000,0.9796019
40000,0.9873092
42000,0.9945455
44000,0.9846954
46000,0.9920485
48000,0.9963755
50000,0.9891024
52000,0.9875678
54000,0.997548
56000,0.9933131
58000,0.9920442
60000,0.9925469
62000,0.9880412
64000,0.9871059
66000,0.9930175
68000,0.9884757
70000,0.9950864
72000,0.9972203
74000,0.9829153
76000,0.9906047
78000,0.9949276
80000,0.9934665
82000,0.9949211
84000,0.9921017
86000,0.9897157
88000,0.9971756
90000,0.9919493
92000,0.9941283
94000,0.9946077
96000,0.9945356
98000,0.9915327
100000,0.9904609
102000,0.9874146
104000,0.9932196
106000,0.9933454
108000,0.9904199
110000,0.9942258
112000,0.9965835
114000,0.9913765
116000,0.9937991
118000,0.987131
120000,0.9947298
122000,0.995945
124000,0.9960304
126000,0.9883251
128000,0.995711
130000,0.9943015
132000,0.9930767
134000,0.9953129
136000,0.9973252
138000,0.9932296
140000,0.995115
142000,0.9957917
144000,0.9881036
146000,0.9957854
148000,0.9950515
150000,0.9920724
152000,0.9950759
154000,0.9952068
156000,0.9905296
158000,0.9910275
160000,0.9955584
162000,0.9939055
164000,0.9965882
166000,0.990217
168000,0.9965384
170000,0.9973145
172000,0.9965559
174000,0.991416
176000,0.9940805
178000,0.9974804
180000,0.9944999
182000,0.9966944
184000,0.9964035
186000,0.990589
188000,0.9930117
190000,0.9978281
192000,0.9993827
194000,0.9961037
196000,0.9912978
198000,0.9971822
200000,0.9932098
202000,0.9970677
204000,0.9966484
206000,0.9951926
208000,0.9977711
210000,0.9942876
212000,0.9953553
214000,0.9923429
216000,0.9941704
218000,0.9959344
220000,0.9951205
222000,0.9932327
224000,0.9945721
226000,0.9949706
228000,0.9944549
230000,0.9957755
232000,0.9885193
234000,0.9972246
236000,0.9948671
238000,0.9965856
240000,0.9894592
242000,0.9937451
244000,0.9932213
246000,0.9892339
248000,0.9915965
250000,0.9940817
252000,0.9960296
254000,0.994218
256000,0.9937773
258000,0.9928948
260000,0.9958586
262000,0.9950052
264000,0.9909995
266000,0.9935738
268000,0.9947742
270000,0.9917624
272000,0.9959921
274000,0.9921691
276000,0.9978637
278000,0.9932799
280000,0.9952471
282000,0.9942141
284000,0.9922553
286000,0.9950312
288000,0.994485
290000,0.9939145
292000,0.9945589
294000,0.9972178
296000,0.9885218
298000,0.9973208
300000,0.9953687
