steps,click_accuracy
2000,0.03359446
4000,0.05953285
6000,0.1247481
8000,0.2948922
10000,0.5639691
12000,0.693149
14000,0.7664772
16000,0.8016655
18000,0.9118008
20000,0.9410009
22000,0.9287331
24000,0.9216598
26000,0.9559667
28000,0.9769264
30000,0.9750749
32000,0.981612
34000,0.975651
36000,0.9896157
38000,0.9849589
40000,0.9949998
42000,0.9908816
44000,0.9965773
46000,0.9942379
48000,0.9922845
50000,0.9977356
52000,0.9889119
54000,0.9915425
56000,0.9874739
58000,0.9964439
60000,0.9891391
62000,0.9922882
64000,0.9903005
66000,0.9918787
68000,0.9867119
70000,0.9948875
72000,0.9911496
74000,0.9821562
76000,0.996613
78000,0.9773039
80000,0.9889331
82000,0.9899114
84000,0.9930528
86000,0.9927318
88000,0.992673
90000,0.9855831
92000,0.9899129
94000,0.9951009
96000,0.9795364
98000,0.9897922
100000,0.9888923
102000,0.9882662
104000,0.9905139
106000,0.9958972
108000,0.9855613
110000,0.9959356
112000,0.9911894
114000,0.9945778
116000,0.987089
118000,0.9930215
120000,0.9902657
122000,0.9934251
124000,0.9891724
126000,0.9930125
128000,0.9866486
130000,0.990359
132000,0.9877364
134000,0.9926083
136000,0.9927157
138000,0.991029
140000,0.9859956
142000,0.9905679
144000,0.9917104
146000,0.9922397
148000,0.9911439
150000,0.9899818
152000,0.9931808
154000,0.9857589
156000,0.9861081
158000,0.9877089
160000,0.9927362
162000,0.9925811
164000,0.9902541
166000,0.9838502
168000,0.9905317
170000,0.992472
172000,0.992157
174000,0.9941705
176000,0.9928541
178000,0.9943177
180000,0.9941916
182000,0.9877897
184000,0.9903395
186000,0.993322
188000,0.9921216
190000,0.9858337
192000,0.9908521
194000,0.9932798
196000,0.9946213
198000,0.9933491
200000,0.9910594
202000,0.990769
204000,0.9880792
206000,0.9913669
208000,0.9903953
210000,0.9886394
212000,0.9903066
214000,0.9960817
216000,0.9887617
218000,0.9955822
220000,0.9923416
222000,0.9914944
224000,0.9919514
226000,0.9960001
228000,0.9952492
230000,0.9942116
232000,0.9898334
234000,0.9965394
236000,0.98909
238000,0.9934521
240000,0.9917302
242000,0.9910156
244000,0.9943621
246000,0.9945647
248000,0.9931213
250000,0.9944764
252000,0.9862001
254000,0.9968646
256000,0.9894751
258000,0.9908593
260000,0.9918311
262000,0.9876205
264000,0.9891945
266000,0.9890079
268000,0.994165
270000,0.9906421
272000,0.9929854
274000,0.9930179
276000,0.9896263
278000,0.9878278
280000,0.9895938
282000,0.9905412
284000,0.9947593
286000,0.9964751
288000,0.9913303
290000,0.9880106
292000,0.9888071
294000,0.9917855
296000,0.9932809
298000,0.9950455
300000,0.995725
