steps,click_accuracy
2000,0.04967067
4000,0.1735437
6000,0.3577673
8000,0.5094467
10000,0.3518518
12000,0.3444444
14000,0.3364197
16000,0.2259259
18000,0.1388889
20000,0.1666667
22000,0.0925926
24000,0.09722222
26000,0.05555556
28000,0.212963
30000,0.1388889
32000,0.2621914
34000,0.3138889
36000,0.5945668
38000,0.6555784
40000,0.6530251
42000,0.5942882
44000,0.661846
46000,0.7107233
48000,0.7032707
50000,0.6882042
52000,0.7464839
54000,0.7172709
56000,0.6543479
58000,0.6504806
60000,0.6998795
62000,0.6764833
64000,0.6768606
66000,0.6862755
68000,0.7384372
70000,0.7538525
72000,0.6755044
74000,0.7034548
76000,0.7084011
78000,0.7376781
80000,0.7967162
82000,0.7869583
84000,0.8178265
86000,0.8696163
88000,0.7213396
90000,0.7880591
92000,0.8277987
94000,0.803992
96000,0.7716288
98000,0.7213323
100000,0.7655211
102000,0.7254752
104000,0.7243486
106000,0.7675852
108000,0.7453088
110000,0.760771
112000,0.7382818
114000,0.7624714
116000,0.7200591
118000,0.7284383
120000,0.7490439
122000,0.7536266
124000,0.7445793
126000,0.7254304
128000,0.7613678
130000,0.7472428
132000,0.7828078
134000,0.7703269
136000,0.7751859
138000,0.7883289
140000,0.8173524
142000,0.7814825
144000,0.790689
146000,0.8162677
148000,0.7999642
150000,0.7528857
152000,0.7755956
154000,0.7710664
156000,0.7731529
158000,0.7861062
160000,0.8022791
162000,0.8232305
164000,0.7816435
166000,0.7834708
168000,0.8111839
170000,0.8511402
172000,0.8567105
174000,0.8132944
176000,0.8210286
178000,0.8394285
180000,0.8344495
182000,0.8441961
184000,0.8540155
186000,0.8551083
188000,0.8443775
190000,0.8724897
192000,0.8816542
194000,0.872959
196000,0.8578845
198000,0.8418534
200000,0.8460547
202000,0.8445541
204000,0.8553537
206000,0.8667446
208000,0.8502686
210000,0.8674624
212000,0.8524755
214000,0.8480613
216000,0.8497756
218000,0.8610874
220000,0.874701
222000,0.8851126
224000,0.8719754
226000,0.8728921
228000,0.8669516
230000,0.8758677
232000,0.8690103
234000,0.8705761
236000,0.8686267
238000,0.8905118
240000,0.8697617
242000,0.883031
244000,0.8957611
246000,0.8809536
248000,0.8741927
250000,0.8791468
252000,0.8825561
254000,0.8838241
256000,0.9012649
258000,0.9012131
260000,0.8707483
262000,0.8823836
264000,0.8569327
266000,0.8736346
268000,0.8875278
270000,0.8903916
272000,0.8839101
274000,0.8710483
276000,0.9024195
278000,0.8771335
280000,0.8723623
282000,0.8792868
284000,0.8626243
286000,0.8550687
288000,0.8789253
290000,0.8643494
292000,0.8620157
294000,0.860124
296000,0.8694916
298000,0.8629502
300000,0.8836935
