steps,click_accuracy
2000,0.05368761
4000,0.1883024
6000,0.3153263
8000,0.4595054
10000,0.5133529
12000,0.5006797
14000,0.5199508
16000,0.5754974
18000,0.5989573
20000,0.6338436
22000,0.6182687
24000,0.6588224
26000,0.6290678
28000,0.6856109
30000,0.6841507
32000,0.7038331
34000,0.7538756
36000,0.7989339
38000,0.8050739
40000,0.7835239
42000,0.7761083
44000,0.8095446
46000,0.7993228
48000,0.7289805
50000,0.7089998
52000,0.7222187
54000,0.735824
56000,0.7626882
58000,0.7318674
60000,0.6986442
62000,0.7235529
64000,0.6854257
66000,0.6898748
68000,0.6903921
70000,0.7416343
72000,0.7139329
74000,0.7280543
76000,0.7572922
78000,0.7423728
80000,0.7146053
82000,0.7379787
84000,0.7609217
86000,0.7639807
88000,0.761812
90000,0.7771982
92000,0.7728407
94000,0.7649676
96000,0.75226
98000,0.7610806
100000,0.7348242
102000,0.7858653
104000,0.769367
106000,0.7691167
108000,0.8176069
110000,0.8089836
112000,0.7669303
114000,0.801191
116000,0.8185204
118000,0.8143656
120000,0.8042581
122000,0.8280791
124000,0.8140086
126000,0.8239269
128000,0.8226882
130000,0.7921019
132000,0.8108493
134000,0.8025563
136000,0.7884274
138000,0.816632
140000,0.8346081
142000,0.8297412
144000,0.8205205
146000,0.8166554
148000,0.8493239
150000,0.8094028
152000,0.7996598
154000,0.8256413
156000,0.8282486
158000,0.8501833
160000,0.817023
162000,0.8446205
164000,0.8703699
166000,0.8480497
168000,0.8535995
170000,0.8414761
172000,0.862377
174000,0.8536849
176000,0.8479819
178000,0.8687682
180000,0.8705942
182000,0.8568443
184000,0.8489699
186000,0.8508055
188000,0.8520638
190000,0.8553447
192000,0.8264365
194000,0.8397464
196000,0.8322423
198000,0.8244827
200000,0.8642783
202000,0.8741276
204000,0.8445486
206000,0.8295515
208000,0.8578045
210000,0.8517603
212000,0.8408858
214000,0.8542309
216000,0.839281
218000,0.8438285
220000,0.8712258
222000,0.865926
224000,0.8693897
226000,0.8737519
228000,0.8661281
230000,0.8672199
232000,0.8756608
234000,0.8784763
236000,0.874548
238000,0.8716162
240000,0.8782898
242000,0.8613051
244000,0.8697364
246000,0.8502952
248000,0.857658
250000,0.863951
252000,0.8726664
254000,0.861343
256000,0.8439065
258000,0.8606594
260000,0.8707316
262000,0.8769701
264000,0.8833353
266000,0.8866259
268000,0.8844641
270000,0.8774336
272000,0.8838731
274000,0.8707616
276000,0.8974336
278000,0.8890487
280000,0.886259
282000,0.8928797
284000,0.8724583
286000,0.8846123
288000,0.8866903
290000,0.8878398
292000,0.9018502
294000,0.8967619
296000,0.9008117
298000,0.8822815
300000,0.8909808
