steps,click_accuracy
2000,0.01319518
4000,0.01909327
6000,0.0294283
8000,0.102843
10000,0.2226363
12000,0.3047163
14000,0.4487902
16000,0.4083327
18000,0.6945155
20000,0.8340026
22000,0.7342236
24000,0.7279562
26000,0.6700831
28000,0.714866
30000,0.7746941
32000,0.7663863
34000,0.7475049
36000,0.7013647
38000,0.6896397
40000,0.8201468
42000,0.8985021
44000,0.9190736
46000,0.9246035
48000,0.9335809
50000,0.9589329
52000,0.9701889
54000,0.9721497
56000,0.9744109
58000,0.980256
60000,0.9912527
62000,0.9918168
64000,0.9784908
66000,0.9831833
68000,0.9491376
70000,0.9467695
72000,0.9227246
74000,0.9179895
76000,0.9098899
78000,0.9405265
80000,0.9608083
82000,0.9793328
84000,0.979281
86000,0.9836426
88000,0.9837655
90000,0.977176
92000,0.9746974
94000,0.9639944
96000,0.9582532
98000,0.9509178
100000,0.927013
102000,0.9613872
104000,0.9524212
106000,0.952342
108000,0.9638913
110000,0.97343
112000,0.9784294
114000,0.9674661
116000,0.9607318
118000,0.9527577
120000,0.9740506
122000,0.9851131
124000,0.9938272
126000,0.9965703
128000,0.9924886
130000,0.9925209
132000,0.9945294
134000,0.9966124
136000,0.9771407
138000,0.9764885
140000,0.9664382
142000,0.9602833
144000,0.9668962
146000,0.9884965
148000,0.9972394
150000,0.9945627
152000,0.9885281
154000,0.9885951
156000,0.9904308
158000,0.989825
160000,0.9763988
162000,0.9932077
164000,0.9863734
166000,0.9867526
168000,0.9952155
170000,0.9958932
172000,0.99395
174000,0.9965785
176000,0.9972646
178000,0.9986441
180000,0.9965953
182000,1
184000,1
186000,0.9993055
188000,0.9993308
190000,0.9986613
192000,0.9986281
194000,0.9979335
196000,1
198000,1
200000,0.998611
202000,0.9945958
204000,0.9972477
206000,0.9979165
208000,0.9952491
210000,0.9952232
212000,0.9986102
214000,0.9993141
216000,0.997239
218000,0.9945208
220000,0.9965785
222000,0.9905002
224000,0.9952071
226000,0.9951642
228000,0.9918674
230000,0.9877681
232000,0.9931403
234000,0.9917605
236000,0.9786985
238000,0.9878766
240000,0.9918108
242000,0.9959428
244000,0.9890751
246000,0.9877866
248000,0.9811232
250000,0.9784941
252000,0.971267
254000,0.984558
256000,0.9924631
258000,0.9912562
260000,0.9816977
262000,0.9858655
264000,0.9838654
266000,0.9791095
268000,0.9865128
270000,0.9931489
272000,0.9911919
274000,0.9952735
276000,0.9884563
278000,0.9885089
280000,0.9959174
282000,0.9938767
284000,0.9951469
286000,0.9932315
288000,0.9945543
290000,0.9979421
292000,0.995926
294000,0.9986447
296000,0.997256
298000,0.9972816
300000,0.9966451
