steps,click_accuracy
2000,0.04183637
4000,0.1521544
6000,0.3725342
8000,0.5065615
10000,0.5593845
12000,0.6105129
14000,0.633614
16000,0.6676819
18000,0.7226764
20000,0.7114918
22000,0.7395334
24000,0.8040117
26000,0.7997088
28000,0.7998327
30000,0.8215657
32000,0.8313394
34000,0.851403
36000,0.8334963
38000,0.8623747
40000,0.8558792
42000,0.8829271
44000,0.8873112
46000,0.8816996
48000,0.8433987
50000,0.8912637
52000,0.9078121
54000,0.9041662
56000,0.9124207
58000,0.9053106
60000,0.869087
62000,0.8920626
64000,0.8956766
66000,0.8699534
68000,0.8827685
70000,0.92217
72000,0.9160204
74000,0.9475319
76000,0.9343717
78000,0.9274633
80000,0.9425328
82000,0.9294912
84000,0.9343947
86000,0.9449193
88000,0.9087273
90000,0.8868757
92000,0.933491
94000,0.9582697
96000,0.9496081
98000,0.9492183
100000,0.9745406
102000,0.9600255
104000,0.9478195
106000,0.9189088
108000,0.937849
110000,0.9248002
112000,0.9297502
114000,0.8948411
116000,0.9467068
118000,0.9609146
120000,0.9600484
122000,0.9661158
124000,0.9425626
126000,0.9582462
128000,0.9515899
130000,0.9374979
132000,0.9563825
134000,0.9665425
136000,0.9516531
138000,0.9283853
140000,0.952121
142000,0.9750734
144000,0.9844791
146000,0.9810671
148000,0.980119
150000,0.9628938
152000,0.9451972
154000,0.9439246
156000,0.9475186
158000,0.9580625
160000,0.9212472
162000,0.9206054
164000,0.9464885
166000,0.8838441
168000,0.9264057
170000,0.9645112
172000,0.9837687
174000,0.9812505
176000,0.9745635
178000,0.9687603
180000,0.97658
182000,0.9655262
184000,0.9600258
186000,0.9815626
188000,0.9768261
190000,0.9731403
192000,0.9272337
194000,0.8710782
196000,0.9073909
198000,0.9810163
200000,0.9819367
202000,0.9621632
204000,0.9385102
206000,0.9509162
208000,0.9641005
210000,0.966221
212000,0.9609705
214000,0.9724939
216000,0.9763494
218000,0.9731566
220000,0.9863895
222000,0.9890757
224000,0.9904301
226000,0.9938686
228000,0.9891489
230000,0.9903631
232000,0.9911743
234000,0.9945875
236000,0.9925286
238000,0.9898438
240000,0.9925836
242000,0.9879142
244000,0.9931746
246000,0.9904878
248000,0.9885194
250000,0.9857174
252000,0.9842893
254000,0.9857164
256000,0.9857937
258000,0.9810521
260000,0.987826
262000,0.9837608
264000,0.9823807
266000,0.9825593
268000,0.9825761
270000,0.9857566
272000,0.9864747
274000,0.9765533
276000,0.9682342
278000,0.979096
280000,0.9786853
282000,0.9797021
284000,0.987761
286000,0.9804212
288000,0.9791284
290000,0.9832219
292000,0.9803079
294000,0.9825618
296000,0.9871088
298000,0.9863892
300000,0.9818748
