steps,click_accuracy
2000,0.04520683
4000,0.3021285
6000,0.7133751
8000,0.8482339
10000,0.8511796
12000,0.9174523
14000,0.9388909
16000,0.9313799
18000,0.8845047
20000,0.8917862
22000,0.9572142
24000,0.9855182
26000,0.9930861
28000,0.9951289
30000,0.9965584
32000,0.9972299
34000,0.9992877
36000,0.9978986
38000,0.9993141
40000,0.9979737
42000,0.9993225
44000,1
46000,1
48000,0.9993055
50000,0.9986613
52000,0.9992877
54000,1
56000,0.9993225
58000,1
60000,0.9993225
62000,0.9985936
64000,1
66000,0.9993141
68000,0.9993386
70000,0.9972124
72000,0.9986196
74000,0.9979158
76000,1
78000,0.998661
80000,0.9979424
82000,1
84000,0.9993055
86000,0.9993142
88000,0.9971949
90000,0.9992877
92000,1
94000,0.997933
96000,0.998628
98000,0.9979337
100000,1
102000,0.9993308
104000,0.9993306
106000,1
108000,0.9993308
110000,0.9993225
112000,0.9993055
114000,0.9993141
116000,0.9986109
118000,1
120000,0.9979669
122000,0.996578
124000,0.993138
126000,0.9946357
128000,0.9952405
130000,0.9965868
132000,0.9965358
134000,0.9966205
136000,0.9937654
138000,0.9952143
140000,0.9972308
142000,0.9931563
144000,0.9946393
146000,0.9931656
148000,0.9979591
150000,0.9965597
152000,0.9979338
154000,0.9965782
156000,0.9979591
158000,0.9979591
160000,0.9958929
162000,0.9979165
164000,0.9917669
166000,0.9965932
168000,0.9892032
170000,0.9911398
172000,0.9959176
174000,0.9972728
176000,0.9839255
178000,0.9859612
180000,0.9931741
182000,0.9899489
184000,0.9938744
186000,0.9925376
188000,0.9884882
190000,0.9884145
192000,0.9825859
194000,0.9824452
196000,0.985851
198000,0.9818411
200000,0.9831408
202000,0.9830517
204000,0.9429082
206000,0.9590488
208000,0.9686806
210000,0.9706967
212000,0.9758211
214000,0.9778408
216000,0.9843968
218000,0.9872078
220000,0.9897445
222000,0.9857835
224000,0.9825235
226000,0.9833715
228000,0.9722688
230000,0.9562448
232000,0.9485766
234000,0.9458832
236000,0.9615743
238000,0.9745042
240000,0.9811994
242000,0.9890403
244000,0.989842
246000,0.9898503
248000,0.9904878
250000,0.9905416
252000,0.9930972
254000,0.9932729
256000,0.9965957
258000,0.9972814
260000,0.9952379
262000,0.9951721
264000,0.99256
266000,0.9858909
268000,0.9911398
270000,0.9959097
272000,0.9945631
274000,0.9952314
276000,0.9972469
278000,0.9972728
280000,0.9972564
282000,0.9993055
284000,0.9993055
286000,0.9993225
288000,1
290000,0.9959183
292000,0.9944953
294000,0.9965872
296000,0.9993225
298000,0.9979508
300000,0.9959179
