steps,click_accuracy
2000,0.01214277
4000,0.02326013
6000,0.1388731
8000,0.48552
10000,0.5205785
12000,0.6954281
14000,0.8032556
16000,0.8666212
18000,0.818799
20000,0.8922112
22000,0.97207
24000,0.9646566
26000,0.9837987
28000,0.9877393
30000,0.9766637
32000,0.9621292
34000,0.9011726
36000,0.8982003
38000,0.9661522
40000,0.9612029
42000,0.9635034
44000,0.9673056
46000,0.9733985
48000,0.9669819
50000,0.9765621
52000,0.9830009
54000,0.9898735
56000,0.9825398
58000,0.9931898
60000,0.9871815
62000,0.9878999
64000,0.9798375
66000,0.9885593
68000,0.9911205
70000,0.9864315
72000,0.9878845
74000,0.9770166
76000,0.987774
78000,0.994521
80000,0.9931653
82000,0.9939255
84000,0.9993055
86000,0.9979673
88000,0.9918575
90000,0.9925694
92000,0.9816956
94000,0.9851825
96000,0.9819126
98000,0.9727075
100000,0.9764835
102000,0.9825276
104000,0.9890749
106000,0.9918837
108000,0.9959571
110000,0.9912223
112000,0.9938266
114000,0.9845629
116000,0.9986447
118000,0.9944952
120000,0.9952406
122000,0.9945617
124000,0.9972649
126000,0.9958932
128000,0.9931234
130000,0.989108
132000,0.9885805
134000,0.9905217
136000,0.9924716
138000,0.9857703
140000,0.9542605
142000,0.9386097
144000,0.9287342
146000,0.9634362
148000,0.9825784
150000,0.9952046
152000,0.9966038
154000,0.9951988
156000,0.9986367
158000,0.9938247
160000,0.9965184
162000,0.9938575
164000,0.9931578
166000,0.9830589
168000,0.9884306
170000,0.9940074
172000,0.9952233
174000,0.9932244
176000,0.9979506
178000,0.9965958
180000,0.9938427
182000,0.9958762
184000,0.9979835
186000,0.9992968
188000,0.9986612
190000,0.9986197
192000,0.9939175
194000,0.9986197
196000,0.9972479
198000,0.9993141
200000,0.9993142
202000,0.9986449
204000,0.9993225
206000,1
208000,0.9993225
210000,0.9986197
212000,1
214000,0.9979506
216000,0.9973139
218000,0.9958676
220000,0.9912078
222000,0.9979591
224000,0.9972898
226000,0.9979338
228000,0.9972564
230000,0.9972394
232000,0.9993142
234000,0.9986365
236000,0.9979338
238000,0.9972816
240000,0.9993225
242000,0.9993225
244000,0.9992968
246000,0.9986193
248000,0.9979835
250000,0.9986197
252000,0.9986193
254000,0.9986449
256000,1
258000,0.9993055
260000,0.9986613
262000,0.9993225
264000,0.9958929
266000,0.9986532
268000,0.9993142
270000,0.9979338
272000,1
274000,0.9986112
276000,0.9993055
278000,0.9986367
280000,0.9993055
282000,0.9972112
284000,0.9993541
286000,0.998628
288000,0.9993055
290000,0.9986281
292000,0.9972308
294000,1
296000,0.9979422
298000,0.9986282
300000,0.9986282
