steps,click_accuracy
2000,0.03566251
4000,0.05973545
6000,0.1060451
8000,0.2285725
10000,0.4207171
12000,0.5547587
14000,0.6849792
16000,0.8374126
18000,0.8619412
20000,0.8551167
22000,0.8506936
24000,0.8783875
26000,0.9094021
28000,0.8647584
30000,0.9024644
32000,0.8948203
34000,0.9251408
36000,0.9314182
38000,0.980746
40000,0.963794
42000,0.977855
44000,0.9962823
46000,0.9970328
48000,0.9970508
50000,0.994859
52000,0.9992593
54000,0.9931772
56000,0.998284
58000,0.9985445
60000,0.9916795
62000,0.9954867
64000,0.9811498
66000,0.9871926
68000,0.9938595
70000,0.9912539
72000,0.9907315
74000,0.9910638
76000,0.9903829
78000,0.9919345
80000,0.9933764
82000,0.9931554
84000,0.9849536
86000,0.9965562
88000,0.9952571
90000,0.9951985
92000,0.9973174
94000,0.9953992
96000,0.9927241
98000,0.9963375
100000,0.9965947
102000,0.9955992
104000,0.9931056
106000,0.9936066
108000,0.9941102
110000,0.9927887
112000,0.9924381
114000,0.9986354
116000,0.9944668
118000,0.9945495
120000,0.9965636
122000,0.9912227
124000,0.9942148
126000,0.9890667
128000,0.988474
130000,0.9952617
132000,0.9948213
134000,0.9916695
136000,0.9897702
138000,0.9878327
140000,0.9833322
142000,0.9917596
144000,0.9875754
146000,0.9915812
148000,0.9960583
150000,0.988384
152000,0.9953734
154000,0.9926364
156000,0.9902036
158000,0.99238
160000,0.9900277
162000,0.9913297
164000,0.9939309
166000,0.9902205
168000,0.9892642
170000,0.9856973
172000,0.9909019
174000,0.9950945
176000,0.9934902
178000,0.9898756
180000,0.9904001
182000,0.9876509
184000,0.991976
186000,0.9958706
188000,0.9921134
190000,0.9926249
192000,0.9876263
194000,0.9902635
196000,0.9850018
198000,0.9862247
200000,0.9931406
202000,0.9953544
204000,0.9967469
206000,0.9905341
208000,0.9923375
210000,0.9925501
212000,0.9915926
214000,0.9868963
216000,0.9935134
218000,0.9945408
220000,0.9917138
222000,0.9940202
224000,0.9931259
226000,0.9931846
228000,0.9925675
230000,0.9947609
232000,0.994818
234000,0.992614
236000,0.9945232
238000,0.9959525
240000,0.9893937
242000,0.995271
244000,0.9917555
246000,0.9894739
248000,0.9923648
250000,0.9936233
252000,0.9957374
254000,0.9946312
256000,0.9964107
258000,0.9916809
260000,0.9959403
262000,0.9965152
264000,0.9912837
266000,0.9865134
268000,0.9933324
270000,0.9973634
272000,0.994777
274000,0.9947354
276000,0.9921837
278000,0.994909
280000,0.9898295
282000,0.9934733
284000,0.9917774
286000,0.9905587
288000,0.9971292
290000,0.9936518
292000,0.993168
294000,0.9920438
296000,0.9931759
298000,0.9945517
300000,0.990626
