steps,click_accuracy
2000,0.03551566
4000,0.06007332
6000,0.1181271
8000,0.2398631
10000,0.5614227
12000,0.7133431
14000,0.801462
16000,0.8465599
18000,0.9092902
20000,0.8815882
22000,0.8857737
24000,0.8973732
26000,0.8992976
28000,0.9316661
30000,0.9334058
32000,0.9008043
34000,0.8698881
36000,0.9370094
38000,0.9551232
40000,0.9258998
42000,0.9420602
44000,0.9667513
46000,0.9180476
48000,0.9785963
50000,0.9464689
52000,0.9835294
54000,0.9405715
56000,0.9825523
58000,0.9895528
60000,0.9794374
62000,0.9839931
64000,0.9672266
66000,0.9674369
68000,0.9749391
70000,0.9884638
72000,0.9944648
74000,0.9924757
76000,0.9914277
78000,0.9986911
80000,1
82000,0.9964034
84000,0.9954953
86000,0.9978811
88000,0.9985046
90000,0.999239
92000,0.9962237
94000,0.9985162
96000,0.9969968
98000,0.9973589
100000,0.9983775
102000,0.999239
104000,0.9958751
106000,0.9992691
108000,0.9971856
110000,0.9979903
112000,0.9971285
114000,0.9977578
116000,0.9987291
118000,0.9979028
120000,0.9980862
122000,0.9972442
124000,0.9980695
126000,0.9928696
128000,0.9979674
130000,0.9979659
132000,0.9950555
134000,0.9950555
136000,0.9875727
138000,0.9986184
140000,0.9926569
142000,0.998708
144000,0.9969688
146000,0.9978603
148000,0.9949725
150000,0.9949639
152000,0.9960541
154000,0.9978632
156000,0.9970858
158000,0.9972851
160000,0.9970137
162000,0.9978896
164000,0.9972985
166000,0.9958318
168000,0.9984985
170000,0.9986432
172000,0.992092
174000,0.9928557
176000,0.9965586
178000,0.9971333
180000,0.9973424
182000,0.9955015
184000,0.9993055
186000,0.9985425
188000,0.9951293
190000,0.9972793
192000,0.9965593
194000,0.9985371
196000,0.998547
198000,0.9957394
200000,0.995569
202000,0.9943166
204000,0.9986365
206000,0.9943205
208000,0.9992877
210000,0.9987079
212000,0.9966418
214000,0.9952956
216000,0.9949458
218000,0.9944635
220000,0.9959447
222000,0.9971908
224000,0.9978804
226000,0.9984882
228000,0.9979263
230000,0.997983
232000,0.995815
234000,0.9954535
236000,0.9980244
238000,0.9935077
240000,0.9951881
242000,0.996542
244000,0.9984127
246000,0.9955893
248000,0.9971204
250000,0.9964898
252000,0.9985915
254000,0.9974325
256000,0.9973222
258000,0.9959086
260000,0.995863
262000,0.997865
264000,0.9960341
266000,0.998712
268000,0.9986773
270000,0.9958875
272000,0.9943808
274000,0.9985678
276000,0.9967098
278000,0.9945698
280000,0.9944997
282000,0.9984826
284000,0.9941874
286000,0.9942142
288000,0.9986814
290000,0.9948706
292000,0.9955528
294000,0.9978521
296000,0.9934634
298000,0.9945531
300000,0.9965749
