steps,click_accuracy
2000,0.03477269
4000,0.06535836
6000,0.1350099
8000,0.3437019
10000,0.5961707
12000,0.6946698
14000,0.7228339
16000,0.6994186
18000,0.8958133
20000,0.9146605
22000,0.9245803
24000,0.9010438
26000,0.9549596
28000,0.9704613
30000,0.9418214
32000,0.972099
34000,0.9510652
36000,0.9292873
38000,0.9360794
40000,0.9661821
42000,0.9740651
44000,0.9861621
46000,0.98596
48000,0.9659264
50000,0.9940154
52000,0.9975576
54000,0.9979496
56000,0.9955548
58000,0.9948915
60000,0.9909284
62000,0.9971305
64000,0.9978593
66000,0.9977509
68000,0.9985068
70000,0.996166
72000,0.9921231
74000,0.9935681
76000,0.9992785
78000,0.9964547
80000,0.9973761
82000,0.9943202
84000,0.9958668
86000,0.9952173
88000,0.9985662
90000,0.9971265
92000,0.9965956
94000,0.9949982
96000,0.9929631
98000,0.9931243
100000,0.9993464
102000,0.9973623
104000,0.9963874
106000,0.9982639
108000,0.9979458
110000,0.9949504
112000,0.9950567
114000,0.995896
116000,0.9973361
118000,0.9973037
120000,0.9953009
122000,0.9948804
124000,0.9950467
126000,0.9978669
128000,0.9963006
130000,0.9963897
132000,0.9993055
134000,0.9933739
136000,0.9986274
138000,0.9985841
140000,0.9979512
142000,0.9986147
144000,0.9965096
146000,0.9904051
148000,0.9959495
150000,0.991291
152000,0.9961312
154000,0.9964326
156000,0.9950334
158000,0.9972274
160000,0.9992689
162000,0.9921608
164000,0.9935898
166000,0.993147
168000,0.996359
170000,0.9944633
172000,0.9931075
174000,0.993756
176000,0.9957771
178000,0.9973668
180000,0.9985748
182000,0.995959
184000,0.9948062
186000,0.9956977
188000,0.9921793
190000,0.9934345
192000,0.9972702
194000,0.9978605
196000,0.996663
198000,0.9972394
200000,0.9957736
202000,0.9979831
204000,0.9986829
206000,0.9954673
208000,0.9979301
210000,0.9986839
212000,0.9985508
214000,0.9963897
216000,0.9970462
218000,0.9957007
220000,0.9944
222000,0.9969637
224000,0.9971303
226000,0.9933012
228000,0.9978574
230000,0.9925433
232000,0.9959009
234000,0.9949957
236000,0.9972368
238000,0.994723
240000,0.9923027
242000,0.9935393
244000,0.99503
246000,0.997236
248000,0.9929373
250000,0.9977564
252000,0.9965053
254000,0.9967826
256000,0.9931977
258000,0.9926255
260000,0.9962415
262000,0.9973204
264000,0.9952723
266000,0.9953346
268000,0.9937357
270000,0.9974321
272000,1
274000,0.9929631
276000,0.9958116
278000,0.9966296
280000,0.9943541
282000,0.9967147
284000,0.9967395
286000,0.9966104
288000,0.9958902
290000,0.997484
292000,0.9951022
294000,0.9986172
296000,0.995086
298000,0.9992176
300000,0.9985755
