steps,click_accuracy
2000,0.03654896
4000,0.06167937
6000,0.1212157
8000,0.2341539
10000,0.4670189
12000,0.6236246
14000,0.6811265
16000,0.726876
18000,0.8430331
20000,0.8123982
22000,0.8228456
24000,0.8868204
26000,0.8755598
28000,0.8589077
30000,0.9406392
32000,0.9453748
34000,0.9457846
36000,0.9657214
38000,0.9402431
40000,0.9814031
42000,0.9596471
44000,0.9568682
46000,0.9813404
48000,0.980479
50000,0.988922
52000,0.9865301
54000,0.9936196
56000,0.9946709
58000,0.9931415
60000,0.9895937
62000,0.9899986
64000,0.994544
66000,0.9963177
68000,0.9966518
70000,0.9936697
72000,0.9943732
74000,0.9992967
76000,0.9956576
78000,0.9973764
80000,0.9962907
82000,0.9977781
84000,0.9888645
86000,0.9985175
88000,0.9986605
90000,0.9979706
92000,0.9992785
94000,0.9970613
96000,0.9946918
98000,0.995078
100000,0.9959515
102000,0.997797
104000,0.9979364
106000,0.9866972
108000,0.9901021
110000,0.9922319
112000,0.9972073
114000,0.9957702
116000,0.9959564
118000,0.9965408
120000,0.9886256
122000,0.9930679
124000,0.9922771
126000,0.9980507
128000,0.9951879
130000,0.9967008
132000,0.9978254
134000,0.9937876
136000,0.9979161
138000,0.9896178
140000,0.995945
142000,0.9903207
144000,0.9954907
146000,0.9945183
148000,0.9964505
150000,0.9964373
152000,0.9951093
154000,0.9961054
156000,0.9973968
158000,0.9979865
160000,0.9901004
162000,0.9979236
164000,0.9935376
166000,0.9978471
168000,0.9947599
170000,0.9978428
172000,0.9973843
174000,0.9965315
176000,0.9977509
178000,0.9985425
180000,0.9951209
182000,0.9950716
184000,0.9951621
186000,0.9946293
188000,0.9974471
190000,0.9960036
192000,0.9957603
194000,0.9960141
196000,0.994594
198000,0.9979805
200000,0.9976796
202000,0.9968066
204000,0.9972804
206000,0.9978185
208000,0.9966581
210000,0.9953463
212000,0.9971654
214000,0.9955972
216000,0.9964839
218000,0.9932157
220000,0.995683
222000,0.9959026
224000,0.993641
226000,0.9967917
228000,0.9949591
230000,0.9950478
232000,0.9979143
234000,0.993147
236000,0.9945841
238000,0.9943962
240000,0.9986172
242000,0.9932647
244000,0.9942982
246000,0.9973727
248000,0.9974008
250000,0.9945247
252000,0.9912727
254000,0.9993225
256000,0.9964981
258000,0.9951834
260000,0.9923382
262000,0.9946868
264000,0.9950761
266000,0.9959235
268000,0.9968492
270000,0.9978631
272000,0.9918526
274000,0.9938863
276000,0.9905315
278000,0.9953428
280000,0.9953601
282000,0.9959243
284000,0.9959198
286000,0.9946484
288000,0.9986449
290000,0.9942814
292000,0.9945066
294000,0.9926318
296000,0.9922956
298000,0.9971428
300000,0.997977
