steps,click_accuracy
2000,0.03819329
4000,0.05135157
6000,0.06439874
8000,0.1628069
10000,0.2468432
12000,0.5011635
14000,0.5896459
16000,0.7769036
18000,0.7327706
20000,0.75194
22000,0.7864901
24000,0.7831986
26000,0.8086075
28000,0.8610339
30000,0.8808582
32000,0.7822689
34000,0.8538876
36000,0.8798941
38000,0.9150584
40000,0.9031122
42000,0.8860493
44000,0.9163396
46000,0.9424199
48000,0.9441825
50000,0.9800819
52000,0.9710744
54000,0.9915403
56000,0.9891446
58000,0.9955699
60000,0.9883209
62000,0.978773
64000,0.993507
66000,0.991425
68000,0.9947016
70000,0.9945772
72000,0.9979166
74000,0.99357
76000,0.9909496
78000,0.983042
80000,0.9944165
82000,0.9937021
84000,0.9945877
86000,0.9972641
88000,0.9969164
90000,0.9910386
92000,0.9948743
94000,0.9958056
96000,0.9919536
98000,0.99563
100000,0.9922976
102000,0.9972184
104000,0.9918435
106000,0.9949741
108000,1
110000,0.9935372
112000,0.9917639
114000,0.9953558
116000,0.9944949
118000,0.9951797
120000,0.9885105
122000,0.997238
124000,0.9957051
126000,0.9908119
128000,0.9885063
130000,0.9917476
132000,0.9979897
134000,0.993062
136000,0.9895884
138000,0.9936478
140000,0.9958436
142000,0.9905068
144000,0.9973156
146000,0.9970971
148000,0.9946831
150000,0.9950603
152000,0.9966102
154000,0.994494
156000,0.9888939
158000,0.991556
160000,0.9985488
162000,0.9946249
164000,0.9917225
166000,0.9951224
168000,0.9940212
170000,0.9916036
172000,0.9931428
174000,0.9935424
176000,0.9920219
178000,0.9915109
180000,0.9939014
182000,0.9942393
184000,0.9951169
186000,0.9913719
188000,0.9924417
190000,0.9933202
192000,0.9979713
194000,0.9964364
196000,0.9921167
198000,0.9959747
200000,0.9979003
202000,0.9953432
204000,0.9897984
206000,0.9930348
208000,0.9946339
210000,0.9918801
212000,0.9920123
214000,0.9929383
216000,0.992592
218000,0.9911864
220000,0.9917672
222000,0.9920094
224000,0.997197
226000,0.9944075
228000,0.9946367
230000,0.9821775
232000,0.9923515
234000,0.992466
236000,0.9959427
238000,0.9950998
240000,0.9908081
242000,0.9978766
244000,0.9952312
246000,0.9973138
248000,0.9938328
250000,0.9908205
252000,0.9957529
254000,0.9959682
256000,0.99655
258000,0.9904549
260000,0.9976432
262000,0.9944485
264000,0.9955142
266000,0.9953879
268000,0.99436
270000,0.9948615
272000,0.9911164
274000,0.9945387
276000,0.9953172
278000,0.9941431
280000,0.9918945
282000,0.9956008
284000,0.9909254
286000,0.9946644
288000,0.9957063
290000,0.9957929
292000,0.9916608
294000,0.9952383
296000,0.9929236
298000,0.9951307
300000,0.9942395
