steps,click_accuracy
2000,0.03693836
4000,0.0559947
6000,0.07816349
8000,0.1406134
10000,0.2723399
12000,0.3759299
14000,0.534375
16000,0.6324707
18000,0.7140491
20000,0.7304772
22000,0.7684814
24000,0.7983769
26000,0.8744271
28000,0.841622
30000,0.9297389
32000,0.9028903
34000,0.926765
36000,0.9487133
38000,0.9569235
40000,0.978377
42000,0.9822949
44000,0.9954679
46000,0.9878567
48000,0.9910362
50000,0.9890403
52000,0.994688
54000,0.9928479
56000,0.9966756
58000,0.9937808
60000,0.9943237
62000,0.9909709
64000,0.992614
66000,0.9940917
68000,0.9966777
70000,0.9977831
72000,0.997112
74000,0.9930348
76000,0.9964267
78000,0.9926448
80000,0.9957153
82000,0.9928416
84000,0.9982413
86000,0.9924401
88000,0.9941416
90000,0.9971808
92000,0.9956294
94000,0.9928353
96000,0.9866197
98000,0.9937711
100000,0.9952428
102000,0.9946738
104000,0.9856886
106000,0.9926036
108000,0.9936841
110000,0.9944735
112000,0.993633
114000,0.9863203
116000,0.9929574
118000,0.9898543
120000,0.991577
122000,0.9912913
124000,0.9917506
126000,0.9894742
128000,0.9953587
130000,0.995492
132000,0.9916666
134000,0.9899432
136000,0.994242
138000,0.9948886
140000,0.9942701
142000,0.993886
144000,0.9959887
146000,0.9923002
148000,0.9867169
150000,0.9942034
152000,0.9919935
154000,0.992664
156000,0.993989
158000,0.9922831
160000,0.9971135
162000,0.9931208
164000,0.9950137
166000,0.991895
168000,0.991429
170000,0.9909105
172000,0.9945611
174000,0.9916317
176000,0.9866953
178000,0.9937773
180000,0.9940157
182000,0.9964834
184000,0.9878153
186000,0.9898503
188000,0.9885002
190000,0.9971917
192000,0.9889143
194000,0.992449
196000,0.9954421
198000,0.99243
200000,0.9927589
202000,0.9869934
204000,0.9980846
206000,0.9914708
208000,0.9932439
210000,0.9864447
212000,0.99091
214000,0.9903691
216000,0.9958107
218000,0.9889877
220000,0.9923217
222000,0.9939448
224000,0.9910856
226000,0.9913608
228000,0.9950978
230000,0.9904773
232000,0.9896634
234000,0.9920003
236000,0.9937993
238000,0.9928074
240000,0.9851035
242000,0.9896715
244000,0.9937373
246000,0.9972507
248000,0.9831622
250000,0.9870415
252000,0.9939849
254000,0.9931104
256000,0.9925863
258000,0.9892007
260000,0.9930534
262000,0.9891623
264000,0.9965521
266000,0.990644
268000,0.9939325
270000,0.9960646
272000,0.9958329
274000,0.9966134
276000,0.9907687
278000,0.9905507
280000,0.9965032
282000,0.9993308
284000,0.9890279
286000,0.9947431
288000,0.9951894
290000,0.9936205
292000,0.9927449
294000,0.9918086
296000,0.9934373
298000,0.9958545
300000,0.9946275
